timestamps,TP9,AF7,AF8,TP10
1714719698.456,-1000.000,-41.504,-41.992,18.066
1714719698.460,-1000.000,-46.387,-39.062,-103.027
1714719698.464,-931.641,-38.574,-36.621,-136.719
1714719698.468,-1000.000,-39.551,-37.109,-48.340
1714719698.471,-437.988,-36.621,-30.273,92.773
1714719698.475,929.688,-31.250,-30.273,162.598
1714719698.479,992.188,-36.133,-35.645,16.602
1714719698.483,932.129,-31.738,-34.180,-102.539
1714719698.487,943.848,-23.438,-29.297,-28.320
1714719698.489,981.934,-35.645,-30.762,87.891
1714719698.493,923.340,-44.434,-32.715,91.797
1714719698.497,-351.074,-46.875,-31.738,-125.977
1714719698.501,-1000.000,-45.410,-25.391,-276.855
1714719698.505,-943.848,-34.180,-24.902,-151.367
1714719698.509,-1000.000,-24.902,-33.203,-0.488
1714719698.513,-1000.000,-30.762,-34.668,15.137
1714719698.516,-1000.000,-42.480,-32.227,-94.727
1714719698.520,-941.895,-44.434,-36.621,-171.875
1714719698.524,-1000.000,-36.621,-31.738,-100.586
1714719698.528,-732.422,-35.645,-26.855,59.082
1714719698.532,654.785,-30.762,-36.133,180.176
1714719698.534,-951.660,-29.297,-36.133,90.332
1714719698.538,909.180,-36.621,-26.855,-74.707
1714719698.542,982.422,-38.574,-25.879,-71.289
1714719698.546,956.055,-33.691,-29.785,65.918
1714719698.550,928.223,-35.156,-31.738,110.840
1714719698.554,-931.152,-32.715,-33.691,34.668
1714719698.558,-5.371,-41.992,-37.109,-154.785
1714719698.561,-1000.000,-51.270,-35.156,-230.469
1714719698.565,-963.379,-39.551,-28.809,-61.035
1714719698.569,-985.840,-31.738,-28.809,54.199
1714719698.573,-1000.000,-32.715,-32.715,2.930
1714719698.577,-1000.000,-31.738,-38.574,-140.137
1714719698.579,-954.590,-35.645,-39.551,-156.738
1714719698.583,-1000.000,-41.992,-38.574,-42.969
1714719698.587,-833.496,-40.039,-34.668,57.617
1714719698.591,483.887,-35.645,-32.227,103.027
1714719698.595,-937.500,-37.109,-31.738,6.836
1714719698.599,913.086,-26.855,-33.691,-57.617
1714719698.603,969.238,-36.621,-35.156,33.691
1714719698.606,915.527,-44.922,-28.320,110.352
1714719698.610,-906.250,-34.180,-24.902,88.379
1714719698.614,101.074,-43.945,-30.762,-135.254
1714719698.618,-1000.000,-41.016,-37.598,-276.367
1714719698.622,-973.633,-31.250,-36.133,-121.094
1714719698.639,-979.492,-28.809,-34.180,22.461
1714719698.643,-1000.000,-33.691,-38.574,8.789
1714719698.647,-1000.000,-39.551,-41.016,-119.629
1714719698.651,-930.664,-33.203,-36.621,-165.039
1714719698.655,-1000.000,-37.598,-38.086,-86.426
1714719698.659,-387.207,-28.320,-35.156,82.031
1714719698.663,967.773,-30.762,-29.785,184.570
1714719698.666,981.934,-46.387,-26.855,42.969
1714719698.670,929.688,-33.691,-33.691,-72.754
1714719698.674,971.680,-31.738,-39.551,-13.184
1714719698.678,920.898,-31.250,-32.227,95.703
1714719698.682,-918.457,-27.832,-27.832,111.816
1714719698.668,55.176,-39.551,-32.227,-98.633
1714719698.672,-1000.000,-47.363,-36.621,-279.785
1714719698.676,-969.727,-45.410,-30.762,-182.617
1714719698.680,-981.934,-40.039,-26.855,-9.766
1714719698.684,-1000.000,-39.551,-31.738,48.828
1714719698.688,-1000.000,-46.387,-31.250,-39.551
1714719698.692,-1000.000,-55.176,-32.227,-142.090
1714719698.695,-1000.000,-55.176,-37.598,-119.629
1714719698.699,-1000.000,-45.410,-33.691,-2.441
1714719698.703,-1000.000,-52.734,-35.156,52.246
1714719698.707,-1000.000,-62.500,-44.922,-35.156
1714719698.711,-939.941,-52.734,-40.527,-136.719
1714719698.729,-1000.000,-43.457,-41.504,-130.859
1714719698.733,-200.684,-35.645,-40.039,55.176
1714719698.737,-958.008,-33.691,-34.668,206.055
1714719698.741,949.707,-39.062,-36.621,88.379
1714719698.745,942.383,-41.992,-39.551,-65.918
1714719698.749,978.027,-35.645,-41.504,-66.406
1714719698.753,955.078,-40.039,-37.109,42.480
1714719698.756,932.129,-43.945,-35.645,115.723
1714719698.760,-947.266,-50.781,-31.250,69.336
1714719698.764,-16.602,-62.500,-36.133,-147.461
1714719698.768,-1000.000,-52.734,-37.109,-261.719
1714719698.772,-965.332,-38.574,-27.832,-108.398
1714719698.774,-985.352,-39.062,-28.809,11.230
1714719698.778,-1000.000,-42.480,-27.832,-18.555
1714719698.782,-948.242,-42.480,-28.809,-143.555
1714719698.786,-1000.000,-38.086,-29.297,-177.734
1714719698.790,-810.059,-32.715,-29.297,-44.434
1714719698.794,553.711,-21.973,-33.203,166.992
1714719698.798,-937.500,-22.949,-39.551,162.109
1714719698.801,908.203,-24.902,-41.504,-30.273
1714719698.805,977.539,-28.809,-47.852,-102.051
1714719698.809,976.074,-30.762,-50.781,-17.578
1714719698.813,898.926,-25.391,-39.551,86.426
1714719698.817,-896.973,-28.809,-25.879,93.750
1714719698.819,337.402,-41.992,-26.855,-83.984
1714719698.823,-1000.000,-49.316,-37.109,-256.348
1714719698.827,-1000.000,-40.527,-41.016,-164.551
1714719698.831,-960.938,-38.574,-28.809,6.348
1714719698.835,-1000.000,-40.039,-26.367,38.574
1714719698.839,-1000.000,-40.527,-30.762,-70.801
1714719698.843,-936.523,-44.922,-34.180,-173.828
1714719698.846,-1000.000,-46.875,-29.785,-120.117
1714719698.850,-246.582,-42.969,-21.484,98.145
1714719698.854,-971.680,-33.691,-29.297,209.961
1714719698.858,957.031,-33.203,-39.551,81.543
1714719698.862,938.965,-35.156,-40.039,-33.691
1714719698.863,978.027,-31.738,-34.180,-23.926
1714719698.867,958.984,-29.297,-28.320,70.312
1714719698.871,923.828,-33.691,-24.414,105.957
1714719698.875,-926.270,-35.156,-32.227,30.273
1714719698.879,38.086,-38.086,-33.691,-154.785
1714719698.883,-1000.000,-41.504,-26.367,-204.590
1714719698.887,-968.750,-37.598,-27.344,-34.180
1714719698.890,-982.910,-41.016,-24.902,47.852
1714719698.894,-1000.000,-47.852,-23.926,-26.367
1714719698.898,-937.500,-43.457,-26.855,-151.367
1714719698.902,-1000.000,-42.480,-29.297,-142.090
1714719698.906,-666.992,-37.598,-23.926,15.625
1714719698.909,730.957,-27.344,-24.902,190.918
1714719698.913,-963.379,-28.320,-30.762,156.250
1714719698.917,911.621,-34.180,-37.109,-4.395
1714719698.921,980.957,-35.156,-29.297,-40.527
1714719698.925,968.262,-33.203,-23.438,78.613
1714719698.929,968.262,-25.879,-40.527,169.434
1714719698.933,968.262,-34.180,-39.062,89.844
1714719698.936,968.262,-48.828,-37.109,-62.988
1714719698.940,969.238,-40.039,-30.762,-65.918
1714719698.944,966.309,-37.598,-24.902,62.500
1714719698.948,910.156,-29.297,-22.949,133.301
1714719698.952,-898.926,-29.297,0.977,95.215
1714719698.954,144.531,-43.945,-6.836,-126.953
1714719698.958,-1000.000,-46.387,-42.969,-276.367
1714719698.962,-978.516,-40.527,-42.969,-121.094
1714719698.966,-976.562,-32.227,-37.598,43.945
1714719698.970,-1000.000,-35.645,-28.809,3.418
1714719698.974,-982.910,-35.645,-22.461,-162.598
1714719698.978,-971.680,-39.551,-17.578,-239.746
1714719698.981,-1000.000,-39.062,-37.598,-173.340
1714719698.985,44.922,-20.508,-39.062,29.785
1714719698.989,-929.688,-27.832,-18.555,99.121
1714719698.993,927.734,-39.551,-55.664,-93.262
1714719698.997,957.031,-42.480,-46.875,-226.074
1714719698.999,979.980,-39.062,-18.555,-161.133
1714719699.003,928.711,-30.762,-34.668,-47.363
1714719699.007,991.699,-32.227,-36.621,-59.082
1714719699.011,881.348,-36.133,-30.762,-180.176
1714719699.015,-408.691,-37.109,-28.809,-372.070
1714719699.019,-1000.000,-31.738,-28.809,-360.352
1714719699.023,-943.848,-33.691,-39.062,-145.020
1714719699.026,-1000.000,-41.504,-31.250,-84.473
1714719699.030,-992.676,-40.527,-27.344,-180.664
1714719699.034,-953.125,-40.527,-35.645,-282.715
1714719699.038,-1000.000,-38.086,-23.926,-273.926
1714719699.042,-85.938,-28.320,-20.020,-47.363
1714719699.044,-937.988,-31.738,-37.109,108.398
1714719699.048,937.012,-41.016,-33.203,-5.371
1714719699.052,950.195,-37.598,-36.621,-156.738
1714719699.056,972.656,-28.809,-43.945,-157.227
1714719699.060,968.262,-29.297,-30.762,-10.742
1714719699.064,968.262,-41.504,-30.273,67.383
1714719699.068,968.262,-41.016,-36.133,-5.371
1714719699.071,968.262,-34.668,-44.922,-127.930
1714719699.075,968.262,-39.062,-39.062,-113.770
1714719699.079,968.262,-37.109,-36.133,14.160
1714719699.083,968.262,-42.969,-46.875,81.543
1714719699.087,968.262,-35.156,-31.250,38.574
1714719699.104,968.262,-28.320,-25.879,-84.961
1714719699.108,968.262,-41.016,-41.504,-111.328
1714719699.112,968.262,-46.875,-37.109,20.508
1714719699.116,968.750,-41.504,-33.203,146.973
1714719699.120,968.262,-38.086,-41.016,109.375
1714719699.124,968.262,-36.133,-38.574,-17.090
1714719699.128,968.262,-28.320,-30.762,-40.527
1714719699.131,968.262,-22.949,-39.551,60.547
1714719699.135,968.262,-29.297,-48.340,172.852
1714719699.139,968.262,-31.738,-42.969,160.645
1714719699.143,968.262,-22.949,-34.180,38.086
1714719699.147,976.074,-16.602,-28.809,-17.090
1714719699.149,934.570,-28.320,-30.762,68.848
1714719699.153,975.586,-37.109,-26.367,203.613
1714719699.157,942.871,-33.203,-22.461,221.191
1714719699.161,-314.453,-47.852,-29.297,0.000
1714719699.165,-1000.000,-43.945,-38.574,-147.461
1714719699.169,-944.824,-33.203,-32.227,19.531
1714719699.173,-1000.000,-37.109,-30.273,176.758
1714719699.176,-1000.000,-34.180,-34.668,179.199
1714719699.180,-1000.000,-41.504,-25.391,89.355
1714719699.184,-1000.000,-45.898,-34.180,19.531
1714719699.188,-965.820,-39.062,-37.598,104.492
1714719699.192,-1000.000,-38.574,-26.367,257.812
1714719699.194,-851.562,-38.574,-29.785,318.848
1714719699.198,353.027,-31.738,-34.180,286.133
1714719699.202,-952.637,-30.273,-35.645,188.477
1714719699.206,936.523,-37.109,-33.203,210.938
1714719699.210,908.203,-35.156,-21.484,359.863
1714719699.214,-958.008,-27.832,-23.926,437.012
1714719699.218,707.031,-38.574,-38.574,328.613
1714719699.221,-673.828,-48.828,-35.645,74.707
1714719699.225,-1000.000,-50.781,-30.762,32.227
1714719699.229,-941.406,-42.480,-29.297,207.031
1714719699.233,-1000.000,-28.320,-28.809,307.617
1714719699.237,-1000.000,-27.344,-27.344,247.559
1714719699.239,-1000.000,-37.109,-30.273,106.934
1714719699.243,-1000.000,-39.551,-31.738,106.934
1714719699.247,-1000.000,-38.574,-22.949,250.000
1714719699.251,-1000.000,-41.504,-23.438,329.102
1714719699.255,-1000.000,-48.828,-27.832,243.652
1714719699.259,-1000.000,-40.039,-23.926,122.559
1714719699.263,-931.641,-43.457,-25.879,109.375
1714719699.266,-1000.000,-52.734,-30.762,190.430
1714719699.270,-373.047,-34.668,-27.832,322.266
1714719699.274,973.633,-16.602,-26.367,370.117
1714719699.278,979.492,-18.066,-27.832,226.074
1714719699.282,928.711,-26.855,-37.598,124.512
1714719699.284,980.469,-20.996,-38.086,229.980
1714719699.288,965.820,-19.531,-22.461,347.168
1714719699.292,912.598,-27.832,-26.855,281.250
1714719699.296,-909.180,-31.250,-41.016,129.395
1714719699.300,151.855,-42.480,-45.898,0.000
1714719699.304,-1000.000,-48.340,-38.086,-2.441
1714719699.308,-982.910,-41.992,-31.250,142.090
1714719699.311,-987.305,-45.410,-32.227,154.297
1714719699.315,-941.406,-53.223,-31.738,-8.789
1714719699.319,-1000.000,-47.363,-31.250,-97.656
1714719699.323,-625.977,-26.367,-26.367,44.434
1714719699.327,778.320,-14.648,-25.391,285.645
1714719699.329,-971.191,-27.344,-36.621,297.363
1714719699.333,912.598,-37.109,-46.387,88.379
1714719699.337,981.445,-41.504,-41.504,-36.621
1714719699.341,968.750,-33.691,-33.203,40.527
1714719699.345,969.238,-20.020,-31.250,178.711
1714719699.349,906.738,-20.020,-26.855,205.078
1714719699.353,-895.996,-39.551,-28.320,84.961
1714719699.356,191.406,-48.340,-36.133,-110.840
1714719699.360,-1000.000,-37.109,-33.203,-172.852
1714719699.364,-985.840,-39.062,-30.762,-5.371
1714719699.368,-984.375,-41.016,-33.691,81.543
1714719699.372,-945.312,-35.645,-38.086,-11.719
1714719699.374,-1000.000,-33.691,-42.480,-131.348
1714719699.378,-650.391,-31.738,-41.992,-80.566
1714719699.382,739.746,-23.926,-33.203,171.387
1714719699.386,-966.797,-20.508,-33.203,277.832
1714719699.390,912.598,-31.738,-34.180,107.422
1714719699.394,980.469,-33.203,-26.367,-45.410
1714719699.398,971.191,-43.945,-31.738,-51.758
1714719699.401,957.031,-43.945,-31.250,54.688
1714719699.405,928.711,-33.203,-28.320,134.277
1714719699.409,-939.453,-34.180,-35.645,60.059
1714719699.413,9.766,-40.039,-38.086,-147.461
1714719699.417,-1000.000,-41.016,-31.738,-220.215
1714719699.418,-967.773,-30.273,-29.785,-68.359
1714719699.422,-983.887,-31.738,-29.785,31.250
1714719699.426,-1000.000,-31.738,-37.109,-16.602
1714719699.430,-934.082,-34.180,-46.387,-143.555
1714719699.434,-1000.000,-39.062,-42.969,-176.270
1714719699.438,-579.590,-37.109,-41.504,0.000
1714719699.442,813.965,-30.273,-41.504,216.309
1714719699.445,-980.469,-23.438,-39.551,172.852
1714719699.449,915.527,-25.391,-38.086,-20.996
1714719699.453,992.676,-28.320,-37.109,-92.773
1714719699.457,915.527,-33.691,-43.457,7.324
1714719699.461,-975.098,-27.832,-38.574,147.461
1714719699.479,780.273,-23.926,-26.855,116.699
1714719699.483,-588.379,-40.527,-32.715,-150.879
1714719699.487,-1000.000,-46.387,-42.480,-277.832
1714719699.491,-939.453,-36.621,-46.387,-142.578
1714719699.495,-1000.000,-29.785,-41.016,20.508
1714719699.499,-1000.000,-28.809,-36.621,50.781
1714719699.503,-1000.000,-36.621,-35.156,-96.191
1714719699.506,-1000.000,-36.133,-36.133,-169.434
1714719699.510,-1000.000,-43.457,-36.621,-82.520
1714719699.514,-1000.000,-54.199,-33.203,41.992
1714719699.518,-1000.000,-47.363,-33.691,68.848
1714719699.522,-1000.000,-42.480,-38.574,-54.199
1714719699.524,-992.188,-38.574,-33.691,-146.484
1714719699.528,-954.590,-28.809,-31.738,-72.754
1714719699.532,-1000.000,-33.691,-36.621,35.156
1714719699.536,-86.426,-25.879,-39.062,141.602
1714719699.540,-943.359,-23.438,-38.086,121.582
1714719699.544,941.895,-30.273,-36.621,-20.020
1714719699.548,938.477,-30.762,-37.109,0.000
1714719699.551,930.176,-38.574,-34.668,104.980
1714719699.555,-927.246,-45.410,-27.344,150.879
1714719699.559,20.020,-55.176,-32.227,-36.621
1714719699.563,-1000.000,-55.664,-39.062,-270.996
1714719699.567,-966.309,-51.270,-33.203,-207.031
1714719699.569,-984.375,-45.410,-26.855,-12.207
1714719699.573,-1000.000,-41.504,-27.344,72.266
1714719699.577,-1000.000,-41.504,-25.879,-14.648
1714719699.581,-981.934,-43.945,-25.879,-134.277
1714719699.585,-974.609,-46.875,-28.320,-129.883
1714719699.589,-1000.000,-39.062,-24.902,20.996
1714719699.593,61.035,-35.156,-25.391,202.637
1714719699.596,-929.688,-41.992,-29.785,176.758
1714719699.600,926.758,-50.781,-32.227,-39.062
1714719699.604,968.262,-51.270,-34.180,-95.703
1714719699.608,919.434,-41.992,-30.762,35.645
1714719699.612,-974.121,-44.434,-27.832,146.484
1714719699.614,759.277,-56.152,-30.273,73.730
1714719699.618,-598.145,-65.430,-31.250,-179.199
1714719699.622,-1000.000,-58.105,-29.785,-272.461
1714719699.626,-941.406,-42.480,-26.367,-83.984
1714719699.630,-1000.000,-39.062,-32.715,50.293
1714719699.634,-1000.000,-38.086,-40.039,27.832
1714719699.638,-1000.000,-33.691,-40.527,-99.609
1714719699.641,-939.453,-41.016,-41.016,-169.922
1714719699.645,-1000.000,-49.316,-39.062,-88.379
1714719699.649,-203.125,-33.203,-34.668,118.164
1714719699.653,-957.031,-30.762,-36.621,202.637
1714719699.657,949.707,-38.086,-38.574,17.090
1714719699.659,942.383,-40.039,-37.598,-103.516
1714719699.663,984.375,-38.086,-35.645,-24.902
1714719699.667,897.949,-34.668,-39.062,96.680
1714719699.671,-902.344,-33.691,-45.410,109.375
1714719699.675,399.902,-40.039,-44.434,-59.082
1714719699.679,-971.680,-43.945,-36.133,-249.023
1714719699.683,-1000.000,-33.203,-37.598,-187.988
1714719699.686,-956.543,-28.809,-40.039,-0.488
1714719699.690,-1000.000,-31.250,-41.504,53.711
1714719699.694,-1000.000,-36.621,-42.969,-71.289
1714719699.698,-995.117,-35.156,-38.574,-180.664
1714719699.702,-948.730,-35.156,-35.645,-99.609
1714719699.703,-1000.000,-54.688,-30.273,17.578
1714719699.707,-125.977,-44.922,-26.855,150.879
1714719699.711,-944.824,-34.668,-33.203,163.086
1714719699.715,941.406,-41.504,-33.691,-13.184
1714719699.719,949.219,-33.691,-30.273,-27.832
1714719699.723,965.820,-26.855,-26.855,137.695
1714719699.727,920.410,-40.039,-32.227,189.453
1714719699.730,-916.992,-47.363,-32.715,80.078
1714719699.734,61.035,-48.340,-26.855,-130.371
1714719699.738,-1000.000,-51.758,-27.832,-218.750
1714719699.742,-970.215,-39.551,-29.785,-43.945
1714719699.746,-981.445,-34.180,-35.645,76.660
1714719699.748,-1000.000,-36.621,-37.598,19.531
1714719699.752,-991.211,-40.039,-31.250,-129.883
1714719699.756,-955.078,-40.039,-30.273,-137.207
1714719699.760,-1000.000,-35.156,-32.227,-11.719
1714719699.764,-68.848,-27.344,-32.227,162.598
1714719699.768,-936.523,-20.996,-32.715,212.402
1714719699.772,935.547,-39.551,-39.551,17.578
1714719699.775,950.684,-45.898,-42.969,-62.500
1714719699.779,974.609,-32.715,-33.691,78.125
1714719699.783,959.961,-36.133,-32.715,178.711
1714719699.787,921.875,-36.133,-39.551,123.047
1714719699.791,-920.410,-26.855,-34.668,18.066
1714719699.794,52.246,-41.992,-33.203,-132.812
1714719699.798,-1000.000,-50.293,-30.762,-123.535
1714719699.802,-969.727,-44.922,-19.531,63.965
1714719699.806,-982.422,-45.410,-25.391,55.664
1714719699.810,-1000.000,-39.062,-36.133,-94.727
1714719699.814,-932.129,-41.016,-32.715,-142.090
1714719699.818,-1000.000,-59.082,-29.785,-48.828
1714719699.821,-331.055,-43.945,-29.297,135.742
1714719699.825,995.117,-29.297,-31.738,249.023
1714719699.829,971.191,-45.410,-33.203,89.355
1714719699.833,932.129,-38.086,-32.715,-44.434
1714719699.837,978.516,-24.414,-29.297,39.062
1714719699.854,970.215,-26.855,-27.344,158.691
1714719699.858,904.785,-27.832,-30.273,158.691
1714719699.862,-895.996,-25.879,-30.762,39.062
1714719699.866,217.773,-30.273,-33.203,-145.020
1714719699.870,-1000.000,-36.133,-35.645,-222.656
1714719699.874,-990.234,-25.391,-35.645,-42.480
1714719699.878,-971.680,-23.926,-30.273,54.688
1714719699.881,-1000.000,-30.273,-31.738,-62.500
1714719699.885,-944.336,-27.832,-41.992,-183.105
1714719699.889,-1000.000,-35.645,-41.504,-146.973
1714719699.893,-156.250,-29.297,-25.391,106.445
1714719699.897,-947.266,-21.484,-23.438,260.742
1714719699.899,943.848,-41.016,-41.016,95.215
1714719699.903,945.801,-47.363,-41.504,-102.539
1714719699.907,974.121,-38.574,-39.551,-97.168
1714719699.911,980.469,-23.926,-37.598,74.707
1714719699.915,901.367,-25.879,-33.203,139.648
1714719699.919,-924.316,-32.227,-39.062,30.762
1714719699.923,546.875,-43.457,-39.551,-157.715
1714719699.926,-852.539,-48.340,-33.203,-277.832
1714719699.930,-1000.000,-34.180,-27.344,-156.250
1714719699.934,-947.754,-30.762,-28.809,-30.273
1714719699.938,-1000.000,-27.832,-30.762,-70.312
1714719699.942,-937.988,-28.809,-29.785,-180.664
1714719699.944,-1000.000,-32.715,-30.273,-226.562
1714719699.948,-226.074,-27.832,-28.809,-37.109
1714719699.952,-964.355,-17.090,-21.973,205.078
1714719699.956,953.613,-15.137,-22.461,159.180
1714719699.960,940.430,-32.227,-37.109,-41.504
1714719699.964,975.586,-37.598,-30.273,-94.238
1714719699.968,968.262,-29.297,-18.066,13.672
1714719699.971,968.262,-30.762,-28.809,96.191
1714719699.975,968.262,-32.227,-36.621,58.594
1714719699.979,968.262,-25.391,-30.273,-82.520
1714719699.983,968.262,-15.137,-21.973,-142.090
1714719699.987,978.516,-14.648,-19.531,-32.715
1714719699.989,920.898,-17.578,-22.949,72.754
1714719699.993,-986.816,-23.438,-28.809,59.570
1714719699.997,808.594,-32.227,-27.832,-91.797
1714719700.001,-528.320,-38.574,-21.484,-281.738
1714719700.005,-1000.000,-26.367,-9.277,-223.633
1714719700.009,-941.406,-11.719,-2.441,0.000
1714719700.013,-1000.000,-23.926,-9.766,18.066
1714719700.016,-988.281,-29.297,-23.926,-128.906
1714719700.020,-961.914,-24.902,-31.738,-212.402
1714719700.024,-1000.000,-24.414,-25.391,-146.973
1714719700.028,-24.902,-18.066,-14.648,89.844
1714719700.032,-934.570,-13.184,-21.973,213.867
1714719700.034,932.617,-19.531,-39.062,26.367
1714719700.038,953.125,-23.926,-41.016,-135.254
1714719700.042,979.004,-26.855,-31.250,-76.660
1714719700.046,937.012,-26.367,-20.996,83.984
1714719700.050,970.703,-26.367,-21.484,114.258
1714719700.054,950.195,-26.367,-23.926,-5.859
1714719700.058,-282.227,-30.762,-26.855,-222.168
1714719700.061,-1000.000,-32.227,-33.691,-265.625
1714719700.065,-947.754,-21.484,-28.809,-68.848
1714719700.069,-999.023,-29.297,-31.738,4.883
1714719700.073,-1000.000,-23.926,-31.738,-83.984
1714719700.077,-1000.000,-21.973,-36.133,-211.426
1714719700.097,-949.707,-29.785,-52.246,-216.797
1714719700.101,-1000.000,-26.367,-52.734,-67.383
1714719700.105,-793.457,-30.273,-46.875,49.316
1714719700.109,554.199,-27.832,-43.457,94.238
1714719700.113,-941.895,-22.461,-43.945,-3.906
1714719700.117,910.156,-15.137,-52.246,-68.359
1714719700.121,981.445,-30.762,-46.387,57.617
1714719700.124,901.367,-44.922,-31.250,143.066
1714719700.128,-893.555,-31.250,-30.273,101.562
1714719700.132,270.508,-34.668,-35.645,-117.676
1714719700.136,-1000.000,-45.410,-37.109,-293.945
1714719700.140,-998.535,-29.297,-41.016,-125.488
1714719700.123,-966.309,-23.926,-35.156,73.730
1714719700.127,-1000.000,-37.109,-35.156,51.758
1714719700.131,-960.938,-32.715,-41.504,-118.164
1714719700.135,-1000.000,-32.227,-38.086,-169.922
1714719700.139,-935.059,-38.574,-34.668,-54.199
1714719700.143,366.211,-17.578,-27.344,180.664
1714719700.147,-920.410,-21.973,-29.297,226.074
1714719700.150,909.180,-36.133,-37.598,-12.695
1714719700.154,972.656,-30.273,-35.645,-115.723
1714719700.158,969.238,-34.668,-31.250,-29.297
1714719700.162,969.238,-29.785,-33.691,124.512
1714719700.166,906.250,-30.273,-46.875,141.113
1714719700.169,-896.973,-34.180,-49.805,-6.836
1714719700.173,203.125,-35.156,-46.875,-160.645
1714719700.177,-1000.000,-41.504,-48.340,-163.574
1714719700.181,-988.281,-43.945,-46.875,3.418
1714719700.185,-981.934,-48.340,-41.992,39.551
1714719700.189,-961.914,-51.758,-40.039,-65.430
1714719700.193,-1000.000,-50.293,-36.133,-160.645
1714719700.196,-873.535,-37.598,-32.715,-121.094
1714719700.200,460.938,-32.227,-41.992,128.906
1714719700.204,-928.711,-38.086,-44.922,232.422
1714719700.208,908.203,-40.039,-47.363,62.988
1714719700.212,975.098,-42.480,-52.246,-86.426
1714719700.229,968.262,-32.715,-43.945,-44.434
1714719700.233,968.262,-21.484,-38.086,114.258
1714719700.237,968.262,-28.809,-38.086,159.180
1714719700.241,968.262,-34.180,-31.250,58.105
1714719700.245,968.262,-36.133,-27.832,-59.082
