timestamps,TP9,AF7,AF8,TP10
1714655744.016,4.395,-21.973,-46.387,-28.809
1714655744.019,3.418,-23.926,-37.109,-28.320
1714655744.023,-19.043,-34.668,-29.785,-39.062
1714655744.027,-36.621,-39.062,-31.250,-48.340
1714655744.031,-50.293,-42.969,-27.832,-50.781
1714655744.035,-45.410,-43.457,-27.344,-48.340
1714655744.037,-35.645,-39.551,-30.762,-44.434
1714655744.041,-36.621,-34.668,-29.297,-38.086
1714655744.045,-37.109,-38.574,-26.855,-37.598
1714655744.049,-44.434,-44.434,-30.762,-42.969
1714655744.053,-37.598,-47.852,-34.180,-40.039
1714655744.057,-27.344,-41.504,-25.879,-32.715
1714655744.061,-22.461,-36.621,-23.926,-28.320
1714655744.064,-25.391,-40.527,-28.320,-28.320
1714655744.068,-28.320,-38.574,-32.715,-30.762
1714655744.072,-31.250,-37.109,-38.086,-34.180
1714655744.076,-31.738,-44.922,-36.621,-33.691
1714655744.080,-28.320,-46.387,-36.621,-30.273
1714655744.082,-23.438,-38.574,-37.109,-27.344
1714655744.086,-29.785,-37.598,-39.062,-29.297
1714655744.090,-30.273,-36.621,-38.574,-32.715
1714655744.094,-22.949,-37.598,-35.156,-34.180
1714655744.098,-22.949,-44.434,-34.180,-31.738
1714655744.102,-20.508,-41.504,-29.785,-26.855
1714655744.106,-19.043,-41.504,-28.320,-25.879
1714655744.109,-26.855,-43.945,-34.180,-30.762
1714655744.113,-22.461,-37.598,-32.715,-30.273
1714655744.117,-15.625,-30.273,-25.391,-23.926
1714655744.121,-20.996,-24.414,-26.855,-21.484
1714655744.125,-22.949,-24.414,-27.344,-24.902
1714655744.142,-20.996,-30.273,-26.855,-25.391
1714655744.146,-19.043,-34.668,-29.785,-26.367
1714655744.150,-22.949,-41.992,-31.738,-30.273
1714655744.154,-28.809,-42.480,-29.785,-31.738
1714655744.158,-34.180,-38.086,-31.738,-30.762
1714655744.162,-34.180,-33.691,-36.621,-31.738
1714655744.166,-34.180,-36.133,-41.016,-35.645
1714655744.169,-32.715,-41.016,-38.086,-37.109
1714655744.173,-28.809,-41.016,-40.039,-36.133
1714655744.177,-27.832,-41.504,-41.016,-32.227
1714655744.181,-27.832,-40.527,-36.133,-32.715
1714655744.185,-19.043,-41.504,-34.180,-31.250
1714655744.186,-20.996,-39.551,-37.109,-32.227
1714655744.190,-29.785,-38.086,-38.574,-37.598
1714655744.194,-28.809,-41.016,-42.480,-41.992
1714655744.198,-34.180,-43.945,-47.363,-43.457
1714655744.202,-33.203,-41.016,-44.434,-42.969
1714655744.206,-25.391,-36.133,-40.039,-43.457
1714655744.210,-25.391,-37.598,-36.133,-37.598
1714655744.213,-21.973,-36.621,-26.855,-26.855
1714655744.217,-22.949,-37.598,-26.367,-24.902
1714655744.221,-29.297,-44.434,-36.133,-27.832
1714655744.225,-19.531,-39.062,-33.691,-27.344
1714655744.229,-19.043,-32.227,-32.227,-31.738
1714655744.231,-23.926,-36.133,-36.133,-33.691
1714655744.235,-26.855,-40.527,-36.133,-34.668
1714655744.239,-34.668,-43.457,-38.574,-38.086
1714655744.243,-30.273,-39.551,-37.109,-33.691
1714655744.247,-16.113,-34.180,-35.645,-19.531
1714655744.251,-4.883,-29.297,-40.039,-5.371
1714655744.255,-5.371,-23.926,-35.645,-6.836
1714655744.258,-21.973,-35.645,-29.297,-23.926
1714655744.262,-37.598,-42.480,-33.203,-34.180
1714655744.266,-36.133,-31.738,-34.668,-37.598
1714655744.270,-35.645,-34.668,-34.180,-39.551
1714655744.274,-36.133,-43.457,-32.715,-35.156
1714655744.277,-42.480,-46.387,-36.133,-44.922
1714655744.281,-40.039,-40.039,-33.691,-48.828
1714655744.285,-39.062,-34.180,-32.715,-41.016
1714655744.289,-37.109,-30.762,-36.133,-28.809
1714655744.293,-31.738,-29.785,-29.785,-24.414
1714655744.297,-41.016,-30.273,-31.738,-35.156
1714655744.301,-53.711,-30.762,-38.086,-45.410
1714655744.304,-52.734,-41.992,-38.574,-49.316
1714655744.308,-40.527,-44.922,-34.668,-40.039
1714655744.312,-34.180,-36.133,-32.227,-31.250
1714655744.316,-38.574,-36.621,-33.203,-31.250
1714655744.320,-49.316,-42.969,-25.879,-39.551
1714655744.322,-43.457,-40.039,-23.926,-43.457
1714655744.326,-40.039,-37.598,-27.344,-45.410
1714655744.330,-45.410,-41.016,-30.273,-37.109
1714655744.334,-44.434,-41.016,-33.691,-32.227
1714655744.338,-41.016,-42.480,-35.645,-33.691
1714655744.342,-36.621,-35.645,-31.738,-29.785
1714655744.346,-34.668,-36.621,-28.809,-24.902
1714655744.349,-38.086,-50.781,-30.762,-28.320
1714655744.353,-40.527,-43.945,-27.344,-31.250
1714655744.357,-38.574,-37.109,-30.273,-41.016
1714655744.361,-29.297,-32.715,-32.715,-41.504
1714655744.365,-26.855,-31.250,-29.785,-34.668
1714655744.367,-34.180,-33.203,-32.227,-33.203
1714655744.371,-40.039,-37.109,-32.227,-34.668
1714655744.375,-31.738,-37.109,-28.320,-32.227
1714655744.379,-29.297,-32.227,-23.438,-28.809
1714655744.383,-37.598,-32.227,-20.508,-29.785
1714655744.387,-36.133,-31.250,-23.438,-27.344
1714655744.391,-41.504,-33.203,-35.156,-37.109
1714655744.394,-44.434,-39.062,-40.527,-43.457
1714655744.398,-39.551,-40.527,-39.062,-34.668
1714655744.402,-29.297,-39.551,-37.109,-30.273
1714655744.406,-31.250,-38.574,-37.598,-28.809
1714655744.410,-36.133,-41.016,-38.086,-28.809
1714655744.412,-30.762,-39.062,-35.156,-29.297
1714655744.416,-32.227,-35.156,-36.621,-38.086
1714655744.420,-37.598,-31.250,-37.598,-44.922
1714655744.424,-31.250,-31.250,-37.109,-42.480
1714655744.428,-34.180,-34.180,-40.039,-42.480
1714655744.432,-41.992,-28.809,-33.203,-39.062
1714655744.436,-45.410,-40.527,-28.809,-40.039
1714655744.439,-44.434,-43.457,-31.738,-48.340
1714655744.443,-37.598,-33.691,-29.785,-46.387
1714655744.447,-29.785,-28.320,-27.344,-36.621
1714655744.451,-35.645,-28.320,-31.250,-41.504
1714655744.455,-41.016,-28.809,-31.250,-49.316
1714655744.471,-41.992,-31.738,-31.738,-48.828
1714655744.475,-44.434,-36.133,-31.250,-43.945
1714655744.479,-45.410,-39.062,-27.832,-44.922
1714655744.483,-47.363,-42.969,-32.227,-47.852
1714655744.487,-42.969,-43.945,-34.180,-44.434
1714655744.491,-34.180,-35.156,-29.297,-37.598
1714655744.495,-31.738,-32.715,-28.809,-33.691
1714655744.498,-24.902,-31.738,-32.227,-33.691
1714655744.502,-34.668,-33.203,-34.180,-39.062
1714655744.506,-44.434,-41.992,-32.715,-45.898
1714655744.510,-40.039,-47.363,-32.715,-46.875
1714655744.514,-41.016,-50.293,-29.297,-42.480
1714655744.517,-42.969,-51.758,-22.461,-39.062
1714655744.521,-52.246,-47.852,-25.879,-44.922
1714655744.525,-47.363,-37.598,-29.785,-41.504
1714655744.529,-41.016,-37.109,-31.250,-34.180
1714655744.533,-49.805,-41.992,-31.738,-44.922
1714655744.537,-48.340,-32.227,-29.785,-44.434
1714655744.541,-50.781,-37.109,-35.645,-42.480
1714655744.544,-53.223,-47.852,-39.551,-44.434
1714655744.548,-49.316,-46.875,-38.086,-40.527
1714655744.552,-43.457,-40.039,-33.691,-34.668
1714655744.556,-43.457,-35.645,-28.320,-35.156
1714655744.560,-50.293,-41.016,-31.738,-40.527
1714655744.562,-47.363,-40.527,-31.250,-35.645
1714655744.566,-39.062,-35.156,-25.391,-24.902
1714655744.570,-39.551,-39.551,-29.785,-31.250
1714655744.574,-41.992,-41.016,-35.645,-43.945
1714655744.578,-43.945,-32.227,-37.109,-41.016
1714655744.582,-36.621,-26.367,-39.551,-29.297
1714655744.586,-24.902,-31.250,-40.527,-23.438
1714655744.589,-35.645,-36.621,-39.062,-29.785
1714655744.593,-49.805,-41.016,-32.715,-40.039
1714655744.597,-55.664,-44.922,-30.762,-44.434
1714655744.601,-50.781,-38.574,-30.273,-40.039
1714655744.605,-40.527,-35.645,-30.273,-31.738
1714655744.607,-36.621,-36.621,-35.645,-31.250
1714655744.611,-37.109,-30.762,-33.203,-31.250
1714655744.615,-49.316,-30.762,-28.320,-34.668
1714655744.619,-53.711,-37.109,-36.133,-43.457
1714655744.623,-39.551,-38.574,-38.086,-41.992
1714655744.627,-33.691,-24.902,-24.902,-33.691
1714655744.631,-44.434,-28.809,-21.484,-36.133
1714655744.634,-51.758,-42.480,-21.973,-40.039
1714655744.638,-52.246,-47.852,-20.996,-36.133
1714655744.642,-47.363,-41.504,-20.020,-34.180
1714655744.646,-42.969,-36.133,-19.043,-36.133
1714655744.650,-40.527,-33.691,-22.461,-38.086
1714655744.652,-46.387,-35.645,-26.855,-43.945
1714655744.656,-54.199,-41.992,-27.832,-51.270
1714655744.660,-54.199,-49.316,-27.344,-50.293
1714655744.664,-48.828,-47.363,-27.344,-42.480
1714655744.668,-45.410,-42.969,-29.297,-38.574
1714655744.672,-48.340,-43.457,-29.785,-37.109
1714655744.676,-48.340,-40.039,-29.785,-33.203
1714655744.679,-49.316,-40.527,-31.250,-31.738
1714655744.683,-44.434,-40.039,-32.227,-36.133
1714655744.687,-41.504,-38.086,-32.715,-37.109
1714655744.691,-38.574,-44.922,-28.809,-33.203
1714655744.695,-39.062,-55.664,-34.668,-35.156
1714655744.697,-37.598,-50.293,-41.992,-36.133
1714655744.701,-24.902,-36.621,-44.434,-27.344
1714655744.705,-14.648,-39.062,-41.992,-25.879
1714655744.709,-23.438,-41.016,-31.250,-23.926
1714655744.713,-33.203,-41.016,-24.414,-23.438
1714655744.717,-32.715,-41.504,-21.973,-27.832
1714655744.721,-27.344,-45.898,-24.902,-28.809
1714655744.724,-26.855,-48.828,-29.785,-31.250
1714655744.728,-37.109,-42.969,-30.762,-34.668
1714655744.732,-42.480,-38.574,-26.855,-41.504
1714655744.736,-35.645,-37.109,-25.879,-40.039
1714655744.740,-37.109,-29.785,-32.227,-38.086
1714655744.741,-44.434,-29.785,-35.156,-43.457
1714655744.745,-45.898,-33.691,-35.645,-45.898
1714655744.749,-46.875,-31.738,-40.527,-41.992
1714655744.753,-41.504,-35.645,-39.551,-38.086
1714655744.757,-36.621,-39.062,-34.668,-33.203
1714655744.761,-39.062,-32.227,-37.109,-32.715
1714655744.765,-41.504,-35.645,-37.598,-35.645
1714655744.768,-42.480,-43.945,-37.109,-33.691
1714655744.772,-40.527,-40.527,-32.227,-35.645
1714655744.776,-33.691,-32.715,-27.832,-36.133
1714655744.780,-34.180,-32.715,-31.738,-38.086
1714655744.784,-45.410,-41.504,-36.621,-42.969
1714655744.787,-46.387,-45.410,-37.598,-41.504
1714655744.791,-38.574,-37.598,-33.691,-35.156
1714655744.795,-47.363,-38.574,-36.133,-33.691
1714655744.799,-47.363,-42.480,-39.551,-40.039
1714655744.803,-41.016,-39.062,-35.645,-39.062
1714655744.807,-49.805,-36.133,-34.668,-38.574
1714655744.811,-52.734,-40.039,-32.227,-41.016
1714655744.814,-46.387,-43.457,-31.250,-41.504
1714655744.818,-39.551,-40.039,-34.668,-44.922
1714655744.822,-36.621,-36.133,-38.086,-40.527
1714655744.826,-38.086,-29.785,-36.621,-32.715
1714655744.830,-37.109,-34.180,-32.715,-26.855
1714655744.832,-33.691,-40.039,-32.227,-22.461
1714655744.836,-28.320,-37.109,-36.133,-26.367
1714655744.840,-25.879,-36.621,-39.062,-34.668
1714655744.844,-34.180,-36.133,-34.668,-39.551
1714655744.848,-41.016,-42.969,-34.668,-41.504
1714655744.852,-43.457,-38.086,-37.109,-43.457
1714655744.856,-44.434,-37.598,-40.039,-50.781
1714655744.859,-44.434,-40.527,-39.062,-51.758
1714655744.863,-51.270,-40.527,-39.062,-48.828
1714655744.867,-54.688,-47.852,-42.969,-55.664
1714655744.871,-50.293,-47.363,-37.109,-53.223
1714655744.875,-49.805,-48.828,-34.180,-51.758
1714655744.891,-53.223,-53.223,-34.180,-50.781
1714655744.895,-42.969,-44.922,-31.250,-44.922
1714655744.899,-36.621,-43.457,-34.180,-38.574
1714655744.903,-34.668,-43.945,-36.621,-36.621
1714655744.907,-33.691,-39.551,-36.621,-30.273
1714655744.911,-34.668,-34.668,-35.645,-25.879
1714655744.915,-33.691,-35.156,-37.109,-29.785
1714655744.918,-39.062,-41.992,-38.086,-35.645
1714655744.922,-34.180,-41.504,-35.156,-33.203
1714655744.926,-29.785,-39.062,-37.109,-34.180
1714655744.930,-28.320,-31.738,-33.691,-35.645
1714655744.934,-26.855,-28.320,-31.738,-23.438
1714655744.936,-24.902,-31.250,-34.180,-13.672
1714655744.940,-26.855,-32.715,-31.250,-10.254
1714655744.944,-39.551,-40.527,-31.250,-19.043
1714655744.948,-43.945,-44.434,-32.715,-28.320
1714655744.952,-40.527,-41.016,-34.180,-29.785
1714655744.956,-38.574,-36.621,-33.691,-33.691
1714655744.960,-42.969,-38.086,-31.738,-37.598
1714655744.963,-49.316,-41.504,-29.297,-42.480
1714655744.967,-48.340,-44.434,-28.320,-42.969
1714655744.971,-40.527,-39.551,-23.438,-31.250
1714655744.975,-37.109,-39.551,-19.531,-27.344
1714655744.979,-40.527,-45.898,-21.484,-33.203
1714655744.982,-38.086,-42.969,-22.949,-36.621
1714655744.986,-29.785,-42.969,-29.785,-37.598
1714655744.990,-27.344,-43.457,-30.762,-32.227
1714655744.994,-31.250,-41.504,-30.273,-29.785
1714655744.998,-28.320,-41.504,-28.320,-27.344
1714655745.002,-32.715,-39.062,-29.297,-28.320
1714655745.006,-38.574,-40.039,-31.250,-31.250
1714655745.009,-39.551,-41.992,-27.344,-30.273
1714655745.013,-41.504,-41.504,-27.832,-30.273
1714655745.017,-39.062,-40.527,-24.902,-29.785
1714655745.021,-43.457,-44.922,-24.414,-34.180
1714655745.025,-39.062,-46.875,-23.926,-40.039
1714655745.027,-29.297,-39.551,-20.020,-36.133
1714655745.031,-38.086,-37.598,-24.414,-36.621
1714655745.035,-38.574,-41.016,-30.273,-38.086
1714655745.039,-29.297,-44.434,-29.785,-33.203
1714655745.043,-27.344,-49.316,-26.367,-28.320
1714655745.047,-28.809,-42.969,-25.879,-27.344
1714655745.051,-36.621,-35.645,-26.367,-32.227
1714655745.054,-37.109,-43.457,-28.809,-34.180
1714655745.058,-36.621,-49.805,-29.785,-28.809
1714655745.062,-35.645,-44.434,-26.367,-27.344
1714655745.066,-34.180,-40.527,-22.949,-28.320
1714655745.070,-34.668,-43.945,-25.391,-29.297
1714655745.071,-37.109,-50.781,-30.273,-33.691
1714655745.075,-37.109,-51.270,-32.227,-42.969
1714655745.079,-31.250,-46.387,-34.180,-42.480
1714655745.083,-38.086,-38.086,-35.645,-39.551
1714655745.087,-36.133,-34.668,-33.691,-38.574
1714655745.091,-28.809,-30.762,-32.227,-35.156
1714655745.095,-29.785,-30.762,-32.715,-35.645
1714655745.098,-28.320,-41.016,-31.738,-32.715
1714655745.102,-25.879,-41.504,-29.785,-25.879
1714655745.106,-26.855,-39.062,-28.809,-21.484
1714655745.110,-40.039,-42.480,-28.320,-28.320
1714655745.114,-45.410,-39.551,-26.367,-34.668
1714655745.116,-37.109,-29.297,-23.926,-29.785
1714655745.120,-36.133,-23.926,-26.367,-28.320
1714655745.124,-39.551,-27.832,-35.156,-35.156
1714655745.128,-38.086,-31.738,-33.691,-36.133
1714655745.132,-45.898,-41.016,-30.273,-41.016
1714655745.136,-45.410,-39.062,-28.809,-39.062
1714655745.140,-41.016,-39.551,-30.762,-32.715
1714655745.143,-49.805,-44.922,-36.133,-38.574
1714655745.147,-45.410,-38.086,-35.156,-37.598
1714655745.151,-37.598,-30.273,-36.133,-37.598
1714655745.155,-31.738,-23.926,-42.969,-42.480
1714655745.159,-31.738,-27.344,-41.504,-45.898
1714655745.162,-39.062,-32.227,-34.180,-48.340
1714655745.166,-44.434,-28.809,-31.738,-45.410
1714655745.170,-46.875,-41.016,-31.738,-46.875
1714655745.174,-38.086,-46.875,-32.715,-47.363
1714655745.178,-34.668,-34.668,-25.879,-38.574
1714655745.182,-37.109,-31.738,-24.902,-35.156
1714655745.186,-43.457,-38.086,-31.250,-41.016
1714655745.189,-47.363,-35.645,-35.156,-48.828
1714655745.193,-52.246,-36.133,-43.457,-53.711
1714655745.197,-49.316,-38.086,-50.781,-51.270
1714655745.201,-42.969,-31.738,-45.410,-39.551
1714655745.205,-44.434,-36.133,-39.062,-36.133
1714655745.206,-45.410,-41.504,-34.180,-41.016
1714655745.210,-41.992,-38.086,-27.344,-38.574
1714655745.214,-39.551,-37.109,-34.180,-34.668
1714655745.218,-42.480,-35.645,-42.969,-39.062
1714655745.222,-44.922,-34.668,-42.969,-45.898
1714655745.226,-46.875,-35.156,-45.410,-51.270
1714655745.230,-44.434,-37.109,-48.828,-51.270
1714655745.233,-43.945,-41.016,-46.387,-51.758
1714655745.237,-41.992,-41.016,-39.551,-52.246
1714655745.241,-34.668,-41.504,-35.156,-45.898
1714655745.245,-37.598,-41.016,-31.738,-41.504
1714655745.249,-42.480,-39.551,-33.691,-43.457
1714655745.267,-40.039,-37.109,-38.086,-46.387
1714655745.271,-44.922,-27.832,-41.016,-51.758
1714655745.275,-52.246,-24.414,-40.039,-49.316
1714655745.279,-47.852,-32.227,-39.062,-44.434
1714655745.283,-41.504,-34.668,-34.668,-37.598
1714655745.287,-30.273,-31.738,-28.320,-26.855
1714655745.291,-14.648,-39.062,-23.926,-10.254
1714655745.294,-19.531,-42.480,-18.066,-9.766
1714655745.298,-38.086,-44.922,-21.973,-33.203
1714655745.302,-48.340,-48.828,-29.785,-41.016
1714655745.306,-48.340,-41.016,-31.250,-39.551
1714655745.310,-48.340,-32.715,-30.762,-41.016
1714655745.311,-52.734,-36.133,-34.668,-39.062
1714655745.315,-52.246,-41.992,-39.551,-42.969
1714655745.319,-49.316,-42.969,-36.133,-43.457
1714655745.323,-46.875,-48.828,-32.715,-32.715
1714655745.327,-43.457,-55.664,-33.203,-33.203
1714655745.331,-37.598,-44.922,-24.902,-33.203
1714655745.335,-36.133,-38.086,-21.973,-31.738
1714655745.338,-42.480,-41.992,-28.320,-39.062
1714655745.342,-50.293,-42.480,-34.180,-42.969
1714655745.346,-47.852,-36.133,-37.598,-44.922
1714655745.350,-39.062,-26.367,-36.133,-42.969
1714655745.354,-39.551,-26.855,-38.574,-42.969
1714655745.357,-43.945,-38.086,-41.992,-45.410
1714655745.361,-39.551,-44.434,-34.180,-39.551
1714655745.365,-34.180,-42.480,-27.832,-33.691
1714655745.369,-28.809,-44.434,-29.297,-32.227
1714655745.373,-31.738,-42.969,-27.344,-31.250
1714655745.377,-40.527,-41.016,-27.832,-35.645
1714655745.381,-41.504,-45.898,-37.598,-42.480
1714655745.384,-39.062,-49.805,-42.969,-39.062
1714655745.388,-46.875,-46.875,-42.969,-34.180
1714655745.392,-48.340,-40.527,-38.574,-32.227
1714655745.396,-43.945,-41.504,-35.645,-29.297
1714655745.400,-44.434,-49.805,-32.715,-29.297
1714655745.401,-37.109,-53.223,-28.809,-31.738
1714655745.405,-41.016,-48.828,-25.391,-30.762
1714655745.409,-49.805,-42.480,-24.414,-34.180
1714655745.413,-44.434,-39.551,-27.344,-35.645
1714655745.417,-47.363,-44.434,-33.691,-39.551
1714655745.421,-54.688,-43.945,-38.574,-48.828
1714655745.425,-54.199,-42.969,-40.039,-46.875
1714655745.428,-50.293,-44.434,-43.457,-41.504
1714655745.432,-54.688,-50.293,-39.062,-44.922
1714655745.436,-57.617,-52.246,-30.762,-44.434
1714655745.440,-54.199,-51.758,-26.855,-35.645
1714655745.444,-40.039,-49.805,-25.879,-28.809
1714655745.446,-34.180,-41.992,-23.438,-25.879
1714655745.450,-42.480,-38.086,-28.809,-25.391
1714655745.454,-46.875,-41.504,-36.621,-33.691
1714655745.458,-53.711,-41.992,-37.598,-40.039
1714655745.462,-55.176,-43.457,-35.645,-40.527
1714655745.466,-49.805,-39.062,-33.691,-41.992
1714655745.470,-51.270,-39.062,-33.203,-40.527
1714655745.473,-54.199,-47.363,-32.715,-39.062
1714655745.477,-48.828,-43.945,-31.738,-39.551
1714655745.481,-39.551,-38.574,-23.438,-29.297
1714655745.485,-33.691,-35.645,-20.996,-18.066
1714655745.489,-34.668,-32.227,-21.973,-19.043
1714655745.492,-37.109,-38.574,-26.367,-29.785
1714655745.496,-40.039,-37.598,-32.227,-36.133
1714655745.500,-42.969,-35.156,-31.738,-30.762
1714655745.504,-40.039,-41.504,-34.180,-28.320
1714655745.508,-39.062,-43.457,-32.715,-33.203
1714655745.512,-40.039,-37.598,-27.832,-35.156
1714655745.516,-38.086,-41.016,-29.785,-34.668
1714655745.519,-37.109,-45.898,-32.227,-32.715
1714655745.523,-40.039,-41.016,-28.809,-32.715
1714655745.527,-38.574,-41.992,-27.832,-32.227
1714655745.531,-38.086,-44.434,-31.250,-25.879
1714655745.535,-41.992,-45.410,-32.715,-25.879
1714655745.536,-42.969,-47.363,-34.180,-31.738
1714655745.540,-36.621,-41.992,-34.180,-27.344
1714655745.544,-41.504,-49.805,-37.109,-32.227
1714655745.548,-46.875,-54.199,-40.039,-39.062
1714655745.552,-45.410,-50.293,-36.621,-33.691
1714655745.556,-40.527,-47.363,-30.273,-34.668
1714655745.560,-32.715,-41.992,-26.855,-33.691
1714655745.563,-35.645,-38.574,-32.227,-24.414
1714655745.567,-30.273,-37.598,-33.691,-20.020
1714655745.571,-23.438,-37.598,-34.668,-31.250
1714655745.575,-26.855,-41.016,-38.574,-36.133
1714655745.579,-28.809,-43.945,-36.621,-34.668
1714655745.581,-28.320,-44.922,-38.086,-36.133
1714655745.585,-33.203,-43.945,-33.691,-35.156
1714655745.589,-44.922,-44.434,-32.227,-41.016
1714655745.593,-47.363,-46.387,-34.180,-46.387
1714655745.597,-46.875,-44.434,-31.738,-45.410
1714655745.601,-43.457,-32.715,-30.762,-38.086
1714655745.605,-40.039,-36.133,-30.762,-33.691
1714655745.608,-30.273,-45.898,-27.832,-32.227
1714655745.612,-26.855,-42.969,-27.832,-24.902
1714655745.616,-32.715,-39.551,-31.250,-26.855
1714655745.620,-35.156,-44.434,-28.320,-32.715
1714655745.624,-47.363,-52.246,-25.391,-40.527
1714655745.642,-55.176,-51.270,-25.391,-42.480
1714655745.646,-53.223,-44.922,-27.832,-37.109
1714655745.650,-47.852,-40.527,-32.227,-35.156
1714655745.654,-43.945,-38.574,-29.297,-32.227
1714655745.658,-40.039,-39.551,-28.320,-25.879
1714655745.662,-38.086,-37.109,-32.227,-25.879
1714655745.666,-33.203,-35.645,-34.668,-25.391
1714655745.669,-28.320,-37.109,-34.180,-20.508
1714655745.673,-30.273,-39.062,-34.180,-23.438
1714655745.677,-35.156,-39.062,-35.156,-31.250
1714655745.681,-38.574,-37.109,-35.156,-34.668
1714655745.685,-32.227,-35.645,-33.203,-30.273
1714655745.687,-24.902,-36.621,-35.156,-26.855
1714655745.691,-31.250,-33.203,-36.621,-28.809
1714655745.695,-35.156,-37.109,-33.691,-30.762
1714655745.699,-36.621,-44.922,-36.621,-30.762
1714655745.703,-41.992,-47.852,-37.598,-37.109
1714655745.707,-46.387,-49.316,-38.574,-41.992
1714655745.711,-41.016,-46.387,-37.109,-36.133
1714655745.714,-38.574,-41.992,-32.715,-29.785
1714655745.718,-39.062,-43.945,-31.250,-25.391
1714655745.722,-39.062,-39.551,-29.297,-31.250
1714655745.726,-40.039,-32.715,-32.715,-44.434
1714655745.730,-37.598,-35.156,-38.086,-42.480
1714655745.731,-30.273,-38.086,-36.133,-39.062
1714655745.735,-28.809,-35.645,-32.227,-41.504
1714655745.739,-29.785,-40.039,-26.855,-37.598
1714655745.743,-37.598,-51.758,-29.785,-42.969
1714655745.747,-41.016,-47.363,-31.738,-48.340
1714655745.751,-31.738,-36.133,-30.273,-40.527
1714655745.755,-27.344,-29.785,-34.180,-40.039
1714655745.758,-24.414,-26.855,-37.598,-41.992
1714655745.762,-28.320,-32.715,-36.133,-34.668
1714655745.766,-29.297,-37.598,-34.180,-31.738
1714655745.770,-34.180,-38.574,-36.133,-30.273
1714655745.774,-41.992,-45.410,-33.203,-30.762
1714655745.777,-42.480,-51.270,-33.203,-39.551
1714655745.781,-40.039,-48.828,-34.180,-41.504
1714655745.785,-37.598,-46.387,-36.133,-39.551
1714655745.789,-36.133,-39.062,-39.062,-34.180
1714655745.793,-29.297,-34.180,-36.621,-35.645
1714655745.797,-34.668,-32.715,-38.574,-39.062
1714655745.801,-40.039,-29.785,-37.109,-33.203
1714655745.804,-40.039,-34.180,-38.086,-40.039
1714655745.808,-50.781,-44.922,-39.551,-48.340
1714655745.812,-53.711,-53.711,-35.156,-51.758
1714655745.816,-50.293,-56.152,-32.715,-53.711
1714655745.820,-43.945,-52.246,-30.762,-46.875
1714655745.821,-37.598,-41.504,-33.203,-47.852
1714655745.825,-31.250,-29.785,-37.109,-49.805
1714655745.829,-32.227,-24.902,-36.621,-44.434
1714655745.833,-30.273,-27.344,-37.598,-41.992
1714655745.837,-24.902,-26.367,-37.109,-41.992
1714655745.841,-28.809,-21.484,-29.297,-37.109
1714655745.845,-33.691,-27.344,-26.855,-36.133
1714655745.848,-32.227,-42.969,-39.551,-41.016
1714655745.852,-17.578,-38.574,-37.109,-33.203
1714655745.856,-9.277,-28.320,-30.762,-32.227
1714655745.860,-3.418,-22.461,-39.551,-31.738
1714655745.864,-7.812,-20.996,-42.969,-28.809
1714655745.867,-20.020,-26.367,-37.598,-27.832
