timestamps,TP9,AF7,AF8,TP10
1714719778.129,-28.320,-50.781,-37.109,-254.883
1714719778.133,-1000.000,-59.570,-33.203,-1000.000
1714719778.137,-354.004,-29.785,-28.320,-236.816
1714719778.141,927.734,-20.996,-37.109,989.746
1714719778.145,-907.227,-33.691,-40.039,-965.820
1714719778.149,95.703,-50.293,-43.945,-74.707
1714719778.152,-1000.000,-51.758,-37.109,-1000.000
1714719778.156,-590.820,-29.785,-25.879,-383.301
1714719778.160,776.367,-17.090,-24.902,901.855
1714719778.164,-852.051,-17.578,-22.949,-894.043
1714719778.168,190.430,-40.527,-31.250,139.648
1714719778.170,-1000.000,-54.688,-40.039,-1000.000
1714719778.174,-770.020,-31.738,-38.574,-538.574
1714719778.178,603.516,-10.254,-32.715,815.918
1714719778.182,-816.895,-16.113,-33.203,-864.258
1714719778.186,162.109,-38.086,-37.109,175.781
1714719778.190,-1000.000,-48.828,-34.180,-1000.000
1714719778.194,-964.844,-36.133,-27.344,-758.301
1714719778.197,302.734,-20.996,-20.020,590.332
1714719778.201,-774.902,-24.902,-26.367,-816.406
1714719778.205,207.520,-44.434,-41.992,178.711
1714719778.209,-1000.000,-49.316,-36.621,-1000.000
1714719778.213,-1000.000,-31.250,-36.133,-982.422
1714719778.214,-0.977,-16.602,-44.922,247.070
1714719778.218,-782.715,-16.113,-41.504,-780.762
1714719778.222,368.652,-44.434,-39.551,249.023
1714719778.226,-941.406,-57.129,-41.504,-1000.000
1714719778.230,-1000.000,-36.621,-40.527,-1000.000
1714719778.234,-92.285,-9.766,-31.738,90.332
1714719778.238,-830.566,-8.789,-27.344,-790.039
1714719778.241,576.660,-36.133,-29.785,401.855
1714719778.245,-784.668,-49.805,-34.668,-902.344
1714719778.249,-1000.000,-38.086,-31.738,-1000.000
1714719778.253,-213.867,-13.184,-32.227,-143.066
1714719778.257,-925.781,-7.812,-29.785,-859.375
1714719778.275,817.383,-32.227,-25.879,625.488
1714719778.279,-527.344,-51.270,-34.668,-729.980
1714719778.283,-1000.000,-41.504,-35.156,-1000.000
1714719778.287,-181.152,-9.766,-30.762,-193.359
1714719778.291,-986.816,-3.906,-34.668,-937.988
1714719778.295,-993.652,-26.367,-40.039,864.746
1714719778.299,-176.270,-49.316,-44.922,-429.199
1714719778.302,-1000.000,-53.711,-45.410,-1000.000
1714719778.306,-312.012,-34.180,-35.645,-214.844
1714719778.310,937.988,-23.926,-36.133,-999.512
1714719778.314,-914.551,-29.297,-42.969,-985.352
1714719778.318,64.453,-48.340,-40.039,-129.883
1714719778.304,-1000.000,-60.059,-34.180,-1000.000
1714719778.308,-472.656,-29.297,-32.715,-311.523
1714719778.312,867.188,-10.742,-32.715,945.801
1714719778.316,-876.953,-25.879,-31.738,-923.340
1714719778.320,170.898,-47.852,-30.273,49.805
1714719778.324,-1000.000,-54.688,-29.785,-1000.000
1714719778.328,-756.836,-37.109,-34.668,-526.855
1714719778.331,612.305,-16.113,-34.180,813.477
1714719778.335,-818.359,-25.391,-23.926,-865.723
1714719778.339,162.109,-47.852,-29.297,153.320
1714719778.343,-1000.000,-56.152,-42.480,-1000.000
1714719778.347,-968.750,-43.457,-41.016,-754.883
1714719778.349,304.199,-23.926,-39.062,591.797
1714719778.353,-776.367,-23.926,-34.180,-818.359
1714719778.357,155.273,-47.852,-33.691,158.203
1714719778.361,-1000.000,-56.152,-40.039,-1000.000
1714719778.365,-1000.000,-42.480,-35.156,-951.172
1714719778.369,37.598,-25.391,-25.879,297.852
1714719778.373,-772.461,-29.297,-30.273,-781.738
1714719778.376,304.199,-51.270,-33.691,209.473
1714719778.380,-959.473,-55.176,-33.691,-1000.000
1714719778.384,-1000.000,-46.875,-32.715,-1000.000
1714719778.388,-165.527,-28.320,-27.832,27.344
1714719778.392,-834.961,-18.555,-25.879,-790.039
1714719778.394,539.551,-43.945,-35.156,360.352
1714719778.398,-834.961,-62.500,-41.504,-935.547
1714719778.402,-1000.000,-48.340,-35.156,-1000.000
1714719778.406,-212.402,-21.973,-33.203,-125.977
1714719778.410,-923.340,-12.207,-40.039,-848.633
1714719778.414,812.012,-31.250,-41.992,592.773
1714719778.418,-534.180,-52.246,-39.551,-756.348
1714719778.421,-1000.000,-51.270,-35.156,-1000.000
1714719778.425,-185.547,-26.855,-25.879,-198.730
1714719778.429,-976.562,-14.648,-28.320,-920.410
1714719778.433,981.934,-30.762,-38.574,804.199
1714719778.437,-238.281,-49.316,-49.805,-514.648
1714719778.454,-1000.000,-53.223,-48.828,-1000.000
1714719778.458,-272.949,-29.297,-38.086,-213.867
1714719778.462,964.844,-18.066,-33.203,-974.121
1714719778.466,-940.918,-32.715,-41.504,950.684
1714719778.470,-37.109,-52.734,-41.016,-267.090
1714719778.474,-1000.000,-55.176,-31.738,-1000.000
1714719778.478,-499.512,-33.203,-39.062,-346.680
1714719778.481,837.891,-19.043,-33.203,925.781
1714719778.485,-867.676,-24.902,-36.621,-924.316
1714719778.489,162.598,-42.480,-44.922,6.348
1714719778.493,-1000.000,-49.316,-38.574,-1000.000
1714719778.497,-775.879,-27.344,-37.109,-541.992
1714719778.499,587.402,-9.277,-37.598,795.410
1714719778.503,-813.477,-21.973,-33.691,-866.211
1714719778.507,158.203,-46.387,-29.785,115.234
1714719778.511,-1000.000,-48.340,-38.574,-1000.000
1714719778.515,-994.141,-38.574,-41.504,-754.395
1714719778.519,259.766,-22.461,-36.133,581.055
1714719778.523,-771.973,-20.020,-33.203,-816.406
1714719778.526,154.785,-48.340,-42.969,153.809
1714719778.530,-1000.000,-61.523,-44.434,-1000.000
1714719778.534,-1000.000,-46.387,-30.273,-960.938
1714719778.538,-9.766,-21.973,-27.344,269.531
1714719778.542,-779.785,-17.090,-39.551,-782.715
1714719778.544,346.191,-40.039,-42.969,228.027
1714719778.548,-943.359,-51.270,-36.621,-1000.000
1714719778.552,-1000.000,-40.527,-32.715,-1000.000
1714719778.556,-169.922,-22.461,-30.273,50.293
1714719778.560,-857.422,-22.461,-35.645,-799.805
1714719778.564,629.883,-47.363,-40.039,438.965
1714719778.568,-745.605,-55.176,-39.062,-877.441
1714719778.571,-1000.000,-47.852,-38.086,-1000.000
1714719778.575,-208.008,-32.227,-30.762,-125.000
1714719778.579,-936.035,-22.949,-28.809,-863.770
1714719778.583,853.516,-34.180,-35.645,642.090
1714719778.587,-474.121,-45.410,-39.551,-701.172
1714719778.590,-1000.000,-49.316,-36.133,-1000.000
1714719778.594,-178.223,-33.691,-33.203,-177.246
1714719778.598,-990.234,-23.438,-32.715,-935.059
1714719778.602,-982.422,-34.668,-36.133,860.840
1714719778.606,-146.973,-48.340,-44.434,-417.969
1714719778.610,-1000.000,-39.551,-38.574,-1000.000
1714719778.614,-312.500,-16.602,-35.645,-207.520
1714719778.617,940.918,-13.672,-37.598,-991.211
1714719778.621,-917.969,-33.203,-48.340,-999.512
1714719778.625,54.688,-47.852,-48.340,-147.949
1714719778.629,-1000.000,-44.922,-33.203,-1000.000
1714719778.633,-565.430,-24.414,-34.668,-340.332
1714719778.635,793.457,-16.113,-36.133,932.129
1714719778.639,-856.934,-21.973,-33.691,-920.898
1714719778.643,170.898,-39.062,-35.156,41.504
1714719778.647,-1000.000,-44.922,-37.109,-1000.000
1714719778.651,-762.695,-28.320,-33.691,-500.000
1714719778.655,606.934,-12.207,-30.273,831.543
1714719778.659,-814.941,-18.066,-29.297,-871.582
1714719778.662,153.809,-47.363,-31.738,140.137
1714719778.666,-1000.000,-48.828,-42.480,-1000.000
1714719778.670,-1000.000,-31.250,-40.527,-788.574
1714719778.674,193.359,-18.066,-29.297,535.645
1714719778.678,-766.113,-16.602,-33.203,-805.664
1714719778.679,198.242,-41.504,-38.086,140.625
1714719778.683,-982.910,-54.199,-42.480,-1000.000
1714719778.687,-1000.000,-43.457,-41.992,-1000.000
