timestamps,TP9,AF7,AF8,TP10
1714719738.704,-1000.000,-39.062,-24.414,-1000.000
1714719738.708,-847.168,-31.738,-30.273,-728.516
1714719738.712,551.758,-17.090,-29.785,651.367
1714719738.716,-928.223,-14.648,-18.555,-951.172
1714719738.720,902.832,-20.508,-20.020,910.645
1714719738.724,979.980,-22.949,-34.180,980.469
1714719738.728,969.238,-25.391,-35.645,968.750
1714719738.731,905.762,-36.621,-32.715,908.203
1714719738.735,-893.066,-46.387,-38.086,-895.508
1714719738.739,187.988,-47.852,-41.992,173.340
1714719738.743,-1000.000,-53.223,-40.039,-1000.000
1714719738.747,-984.375,-42.969,-29.785,-982.422
1714719738.749,-973.145,-33.691,-21.484,-974.121
1714719738.753,-1000.000,-44.922,-35.156,-1000.000
1714719738.757,-988.770,-45.410,-48.340,-979.004
1714719738.761,-957.031,-42.480,-45.898,-979.980
1714719738.765,-1000.000,-46.875,-38.086,-1000.000
1714719738.769,-22.949,-32.715,-42.969,104.004
1714719738.773,-917.480,-30.273,-45.410,-922.852
1714719738.776,926.270,-48.828,-42.969,923.340
1714719738.780,955.566,-54.199,-38.086,960.938
1714719738.784,985.840,-46.387,-30.762,983.398
1714719738.788,902.832,-34.180,-31.738,904.297
1714719738.792,-943.359,-24.414,-36.621,-930.664
1714719738.794,687.988,-38.086,-35.645,581.543
1714719738.798,-746.094,-52.246,-34.180,-815.430
1714719738.802,-1000.000,-42.969,-39.062,-1000.000
1714719738.806,-937.988,-36.133,-35.645,-945.801
1714719738.810,-1000.000,-31.738,-40.039,-1000.000
1714719738.814,-1000.000,-18.555,-44.922,-1000.000
1714719738.818,-936.523,-26.855,-44.434,-938.477
1714719738.821,-1000.000,-44.922,-41.016,-1000.000
1714719738.825,-239.746,-28.320,-30.762,-221.680
1714719738.829,-967.285,-16.602,-26.367,-962.891
1714719738.833,955.078,-26.367,-25.391,954.102
1714719738.837,939.453,-31.738,-21.484,941.895
1714719738.839,977.051,-35.645,-24.414,980.469
1714719738.843,961.914,-31.250,-25.391,952.637
1714719738.847,916.504,-29.785,-26.855,939.941
1714719738.851,-904.785,-34.180,-34.180,-961.914
1714719738.855,71.777,-44.434,-38.574,-69.824
1714719738.859,-1000.000,-40.039,-35.645,-1000.000
1714719738.863,-968.750,-39.551,-35.156,-960.938
1714719738.866,-981.934,-44.922,-34.668,-988.770
1714719738.870,-1000.000,-32.227,-30.762,-1000.000
1714719738.874,-934.570,-32.227,-36.621,-936.035
1714719738.878,-1000.000,-33.691,-30.273,-1000.000
1714719738.882,-710.449,-26.367,-26.855,-616.699
1714719738.883,724.121,-17.578,-31.250,777.832
1714719738.887,-954.590,-23.926,-34.668,-972.168
1714719738.891,906.250,-33.691,-34.180,914.551
1714719738.895,982.910,-33.203,-32.227,981.934
1714719738.899,971.191,-25.391,-28.320,971.680
1714719738.903,902.832,-25.391,-22.949,905.273
1714719738.907,-892.090,-37.598,-28.320,-893.066
1714719738.910,228.516,-54.688,-30.762,219.727
1714719738.914,-1000.000,-52.246,-28.809,-1000.000
1714719738.918,-990.723,-33.691,-33.691,-989.746
1714719738.922,-969.727,-32.227,-40.039,-970.703
1714719738.926,-1000.000,-29.785,-37.109,-1000.000
1714719738.943,-997.559,-28.809,-34.180,-988.770
1714719738.947,-942.871,-34.668,-35.645,-959.961
1714719738.951,-1000.000,-40.039,-32.715,-1000.000
1714719738.955,-160.156,-23.438,-30.273,-39.062
1714719738.959,-945.801,-13.672,-27.344,-935.547
1714719738.963,943.848,-30.762,-29.785,935.059
1714719738.967,945.312,-37.598,-39.551,953.125
1714719738.970,985.352,-31.738,-44.434,984.375
1714719738.974,921.387,-29.785,-37.109,915.527
1714719738.978,-998.047,-36.133,-34.668,-968.262
1714719738.982,887.207,-37.109,-36.133,742.676
1714719738.986,-479.492,-52.246,-42.480,-621.582
1714719738.989,-1000.000,-51.758,-40.039,-1000.000
1714719738.993,-934.570,-46.387,-31.250,-941.406
1714719738.997,-1000.000,-47.363,-30.762,-1000.000
1714719739.001,-1000.000,-41.016,-39.551,-1000.000
1714719739.005,-932.129,-37.109,-46.387,-933.105
1714719739.009,-1000.000,-36.133,-42.969,-1000.000
1714719739.013,-317.383,-22.461,-33.691,-310.059
1714719739.016,-996.094,-7.812,-27.344,-998.535
1714719739.020,968.262,-28.809,-35.156,962.891
1714719739.024,933.105,-42.969,-33.203,961.914
1714719739.028,980.469,-33.203,-32.227,794.434
1714719739.032,956.543,-31.738,-37.598,748.535
1714719739.034,924.805,-36.621,-38.574,975.586
1714719739.038,-916.016,-41.504,-37.598,-989.258
1714719739.042,-10.254,-55.176,-38.086,-150.391
1714719739.046,-1000.000,-57.617,-44.434,-1000.000
1714719739.050,-885.742,-46.387,-39.062,-910.156
1714719739.054,-1000.000,-41.504,-29.297,-1000.000
1714719739.058,-516.602,-29.297,-27.832,-251.953
1714719739.061,898.926,-14.648,-31.250,948.730
1714719739.065,-994.141,-28.809,-35.156,976.562
1714719739.069,927.246,-33.691,-34.668,942.871
1714719739.073,910.645,-24.414,-36.621,909.668
1714719739.077,-895.508,-23.926,-38.086,-894.531
1714719739.079,366.211,-41.504,-41.016,318.359
1714719739.083,-1000.000,-57.617,-42.480,-1000.000
1714719739.087,-1000.000,-45.410,-45.898,-1000.000
1714719739.091,-958.984,-33.691,-45.898,-962.891
1714719739.095,-1000.000,-35.156,-44.922,-1000.000
1714719739.099,-994.141,-33.691,-41.016,-983.398
1714719739.103,-947.754,-37.109,-37.598,-971.680
1714719739.106,-1000.000,-41.016,-39.062,-1000.000
1714719739.110,-110.840,-20.996,-36.133,40.527
1714719739.114,-935.059,-5.859,-30.762,-931.152
1714719739.118,937.500,-21.973,-40.039,929.688
1714719739.122,949.219,-25.391,-47.363,957.520
1714719739.124,987.305,-21.973,-39.062,984.375
1714719739.128,903.320,-39.551,-34.180,905.762
1714719739.132,-944.824,-45.410,-31.250,-938.477
1714719739.136,692.871,-45.898,-29.785,618.652
1714719739.140,-739.746,-55.664,-34.180,-776.855
1714719739.144,-1000.000,-37.598,-28.809,-1000.000
1714719739.148,-937.988,-30.273,-20.996,-944.336
1714719739.151,-1000.000,-50.293,-32.227,-1000.000
1714719739.155,-1000.000,-54.688,-41.016,-993.652
1714719739.159,-937.988,-51.270,-35.156,-951.172
1714719739.163,-1000.000,-44.922,-32.715,-1000.000
1714719739.167,-214.844,-27.832,-32.227,-107.422
1714719739.169,-958.984,-27.832,-27.344,-942.871
1714719739.173,951.172,-33.691,-27.344,940.918
1714719739.177,941.406,-25.391,-30.273,949.219
1714719739.181,977.539,-21.973,-29.297,979.492
1714719739.185,955.566,-24.902,-25.879,947.266
1714719739.189,926.270,-30.273,-35.156,950.684
1714719739.193,-917.969,-41.016,-49.805,-987.305
1714719739.196,-21.973,-63.477,-43.945,-145.996
1714719739.200,-1000.000,-62.500,-34.668,-1000.000
1714719739.204,-957.031,-44.434,-34.668,-954.590
1714719739.208,-988.281,-32.715,-34.180,-992.676
1714719739.212,-1000.000,-31.738,-35.156,-1000.000
1714719739.214,-955.078,-46.387,-32.715,-948.730
1714719739.218,-1000.000,-46.875,-27.344,-1000.000
1714719739.222,-930.176,-31.250,-28.320,-800.781
1714719739.226,429.688,-15.137,-28.320,558.594
1714719739.230,-913.574,-20.508,-29.297,-938.477
1714719739.234,902.344,-20.020,-35.156,909.668
1714719739.238,977.051,-35.156,-35.156,979.004
1714719739.241,970.215,-50.293,-33.203,968.750
1714719739.245,904.297,-38.574,-32.715,909.180
1714719739.249,-892.578,-33.691,-29.785,-896.973
1714719739.253,212.402,-41.504,-38.574,172.363
1714719739.257,-1000.000,-43.457,-37.598,-1000.000
1714719739.259,-988.281,-38.086,-25.879,-982.910
1714719739.263,-971.191,-39.551,-29.785,-974.121
1714719739.267,-1000.000,-37.109,-34.180,-1000.000
1714719739.271,-972.656,-41.992,-41.504,-963.379
1714719739.275,-987.793,-41.992,-49.805,-1000.000
1714719739.279,-1000.000,-31.738,-41.016,-942.871
1714719739.283,196.289,-28.809,-35.156,333.008
1714719739.286,-899.902,-32.715,-42.969,-921.875
1714719739.290,908.203,-32.227,-37.109,912.598
1714719739.294,968.262,-34.180,-36.133,971.191
1714719739.298,982.422,-41.504,-41.016,981.445
1714719739.302,913.086,-31.250,-34.180,911.133
1714719739.319,-973.633,-27.344,-34.668,-955.566
1714719739.323,805.176,-44.922,-30.762,700.195
1714719739.327,-598.633,-60.547,-27.344,-687.012
1714719739.331,-1000.000,-49.805,-32.715,-1000.000
1714719739.335,-935.059,-41.992,-35.156,-941.406
1714719739.339,-1000.000,-43.945,-36.133,-1000.000
1714719739.343,-1000.000,-44.922,-39.062,-998.535
1714719739.346,-937.500,-47.363,-38.574,-941.895
1714719739.350,-1000.000,-38.574,-32.715,-1000.000
1714719739.354,-220.215,-27.832,-30.273,-182.617
1714719739.358,-960.449,-20.020,-34.668,-952.637
1714719739.362,952.148,-28.809,-39.551,948.730
1714719739.364,940.918,-41.016,-43.945,944.824
1714719739.368,975.586,-41.992,-47.363,977.539
1714719739.372,968.262,-31.250,-40.039,960.938
1714719739.376,906.738,-23.926,-37.598,923.340
1714719739.380,-894.043,-32.715,-41.504,-924.316
1714719739.384,173.828,-42.480,-36.621,54.199
1714719739.388,-1000.000,-50.293,-36.133,-1000.000
1714719739.391,-981.934,-42.480,-41.504,-971.191
1714719739.395,-974.121,-38.574,-52.734,-981.445
1714719739.399,-1000.000,-51.758,-54.688,-1000.000
1714719739.403,-965.332,-45.898,-43.945,-955.078
1714719739.407,-1000.000,-38.086,-39.551,-1000.000
1714719739.409,-1000.000,-36.621,-45.898,-859.863
1714719739.413,291.992,-28.320,-44.434,463.379
1714719739.417,-902.344,-29.785,-35.156,-930.664
