timestamps,TP9,AF7,AF8,TP10
1714719660.266,-339.355,-62.012,-40.039,-97.656
1714719660.270,-1000.000,-57.617,-35.156,-201.660
1714719660.274,-368.652,-48.340,-33.691,-85.938
1714719660.278,874.512,-45.898,-37.109,75.684
1714719660.282,-896.973,-46.387,-34.180,118.164
1714719660.283,151.367,-46.875,-32.227,-2.930
1714719660.287,-1000.000,-45.410,-38.574,-150.391
1714719660.291,-773.438,-35.156,-43.945,-116.699
1714719660.295,475.098,-29.297,-42.969,49.805
1714719660.299,-824.707,-20.020,-36.621,129.395
1714719660.303,271.484,-27.344,-35.156,7.324
1714719660.307,-984.375,-52.246,-43.945,-173.340
1714719660.310,-1000.000,-47.363,-37.109,-167.969
1714719660.314,42.480,-31.738,-28.320,12.695
1714719660.318,-824.707,-41.016,-35.645,98.145
1714719660.322,226.562,-50.781,-37.109,-17.090
1714719660.326,-1000.000,-42.480,-27.832,-163.574
1714719660.343,-948.730,-33.691,-23.438,-161.133
1714719660.347,197.754,-30.762,-21.484,6.348
1714719660.351,-824.707,-32.715,-20.020,119.141
1714719660.355,357.422,-37.109,-19.043,22.949
1714719660.359,-998.047,-44.922,-24.414,-146.973
1714719660.363,-942.871,-39.551,-26.855,-150.879
1714719660.367,297.363,-26.367,-21.484,33.203
1714719660.370,-814.453,-35.156,-20.508,123.535
1714719660.374,143.555,-44.922,-23.926,-23.926
1714719660.378,-1000.000,-52.734,-27.832,-193.848
1714719660.382,-1000.000,-51.758,-23.438,-190.918
1714719660.386,-41.504,-28.809,-22.461,-26.367
1714719660.388,-833.496,-22.949,-28.809,108.887
1714719660.392,443.848,-43.457,-35.645,25.879
1714719660.396,-852.051,-56.641,-37.598,-147.461
1714719660.400,-1000.000,-46.875,-36.621,-195.312
1714719660.404,-245.605,-34.668,-35.156,-64.453
1714719660.408,-938.965,-29.297,-23.926,104.004
1714719660.412,755.371,-37.109,-22.461,79.590
1714719660.415,-530.273,-44.434,-26.367,-115.723
1714719660.419,-1000.000,-45.410,-24.414,-197.266
1714719660.423,-394.531,-51.270,-28.809,-72.754
1714719660.427,976.562,-46.875,-35.156,75.195
1714719660.431,782.227,-39.062,-29.785,76.172
1714719660.433,-525.391,-40.527,-29.297,-99.121
1714719660.437,-1000.000,-46.875,-35.645,-203.613
1714719660.441,-427.246,-36.133,-32.227,-90.332
1714719660.445,878.906,-19.043,-29.297,89.355
1714719660.449,-989.746,-27.832,-28.809,107.422
1714719660.453,-111.816,-40.039,-30.273,-57.129
1714719660.457,-1000.000,-38.574,-26.855,-187.012
1714719660.460,-845.703,-35.645,-30.273,-125.488
1714719660.464,393.066,-50.293,-37.109,25.879
1714719660.468,-893.066,-54.688,-37.109,66.895
1714719660.472,-56.641,-40.527,-32.227,-64.453
1714719660.476,-1000.000,-39.551,-28.320,-188.965
1714719660.478,-572.754,-31.250,-25.879,-132.812
1714719660.482,734.863,-20.508,-22.949,46.875
1714719660.486,-877.930,-27.832,-22.949,101.074
1714719660.490,65.918,-39.062,-27.832,-52.246
1714719660.494,-1000.000,-54.199,-37.598,-208.008
1714719660.498,-665.039,-41.016,-34.668,-150.391
1714719660.502,620.117,-28.809,-30.273,19.531
1714719660.505,-859.375,-43.457,-31.738,99.121
1714719660.509,93.750,-52.734,-35.156,-19.043
1714719660.513,-1000.000,-53.711,-37.598,-198.730
1714719660.517,-762.695,-35.156,-34.668,-177.246
1714719660.521,494.629,-25.391,-35.645,16.113
1714719660.523,-824.219,-32.227,-38.574,110.352
1714719660.527,334.961,-33.691,-41.016,-0.977
1714719660.531,-949.707,-42.969,-40.527,-172.363
1714719660.535,-1000.000,-38.086,-34.668,-198.242
1714719660.539,59.082,-28.809,-32.715,-26.855
1714719660.543,-885.254,-26.367,-33.691,125.000
1714719660.547,674.316,-34.180,-30.273,63.477
1714719660.550,-586.914,-59.082,-32.227,-127.441
1714719660.554,-1000.000,-60.547,-39.062,-203.613
1714719660.558,-145.508,-30.762,-30.762,-39.551
1714719660.562,-918.945,-21.973,-30.273,119.141
1714719660.566,775.391,-32.227,-39.551,63.965
1714719660.568,-478.516,-37.109,-36.621,-106.934
1714719660.572,-1000.000,-43.945,-31.250,-183.105
1714719660.576,-109.863,-29.297,-28.320,-41.016
1714719660.580,-918.457,-17.090,-27.832,108.398
1714719660.584,790.039,-33.203,-28.320,73.730
1714719660.588,-400.879,-34.180,-28.320,-64.453
1714719660.592,-1000.000,-38.574,-31.738,-174.805
1714719660.595,-195.312,-37.598,-26.367,-71.289
1714719660.599,-999.023,-20.996,-24.902,103.027
1714719660.603,-995.605,-22.461,-23.926,100.586
1714719660.607,-34.668,-39.551,-23.926,-42.969
1714719660.611,-1000.000,-42.480,-26.855,-169.922
1714719660.614,-437.988,-35.645,-27.344,-108.887
1714719660.618,851.074,-32.227,-25.879,48.340
1714719660.622,-897.461,-34.668,-20.996,96.191
1714719660.626,114.746,-41.504,-20.996,-40.527
1714719660.630,-1000.000,-45.410,-26.367,-212.891
1714719660.634,-414.551,-30.273,-24.902,-128.906
1714719660.638,888.184,-25.391,-22.949,70.312
1714719660.641,-896.484,-36.621,-29.297,111.816
1714719660.645,154.297,-53.223,-36.133,-30.273
1714719660.649,-1000.000,-59.082,-36.133,-199.707
1714719660.653,-671.875,-42.969,-34.668,-158.203
1714719660.657,630.371,-30.762,-28.320,43.457
1714719660.659,-841.309,-23.438,-23.438,135.742
1714719660.663,209.473,-36.621,-32.227,-12.695
1714719660.667,-1000.000,-50.781,-37.109,-203.613
1714719660.671,-738.281,-31.738,-37.109,-154.297
1714719660.675,559.082,-24.414,-28.320,49.805
1714719660.679,-829.590,-42.969,-23.438,127.930
1714719660.683,205.078,-63.477,-25.879,-2.441
1714719660.686,-1000.000,-71.289,-28.809,-190.430
1714719660.690,-960.449,-59.082,-24.902,-195.801
1714719660.694,202.637,-46.387,-15.137,9.277
1714719660.698,-808.594,-48.340,-12.207,134.766
1714719660.702,294.922,-60.547,-14.648,5.859
1714719660.719,-965.332,-69.824,-15.137,-183.105
1714719660.723,-1000.000,-62.988,-12.695,-201.660
1714719660.727,-74.707,-51.758,-4.395,-38.574
1714719660.731,-875.488,-45.898,2.930,100.586
1714719660.735,623.535,-52.246,-3.906,41.016
1714719660.739,-671.387,-58.594,-13.672,-125.488
1714719660.743,-1000.000,-58.594,-15.625,-191.406
1714719660.746,-148.926,-50.293,-10.742,-66.406
1714719660.750,-905.762,-34.668,-8.301,95.215
1714719660.754,729.980,-43.457,-12.695,84.473
1714719660.758,-551.758,-58.105,-18.555,-105.957
1714719660.762,-1000.000,-53.223,-16.113,-180.664
1714719660.764,-262.207,-47.363,-17.090,-44.434
1714719660.768,-979.004,-41.504,-20.996,102.539
1714719660.772,854.492,-41.504,-20.508,87.891
1714719660.776,-366.211,-41.016,-21.484,-95.215
1714719660.780,-1000.000,-43.945,-24.902,-213.379
1714719660.784,-349.121,-34.668,-23.926,-97.168
1714719660.788,960.449,-34.180,-20.020,78.613
1714719660.791,960.449,-38.574,-17.090,81.543
1714719660.795,-191.406,-44.922,-30.273,-68.848
1714719660.799,-1000.000,-55.176,-39.062,-187.500
1714719660.803,-555.664,-38.574,-29.785,-104.004
1714719660.807,815.430,-28.320,-24.902,90.820
1714719660.809,962.891,-31.250,-28.320,105.957
1714719660.813,-291.992,-36.133,-36.621,-96.680
1714719660.817,-1000.000,-48.340,-40.039,-224.121
1714719660.821,-691.895,-48.340,-36.621,-143.555
1714719660.825,538.574,-30.762,-32.715,40.039
1714719660.829,-829.590,-23.438,-24.902,133.789
1714719660.833,177.246,-36.133,-18.066,16.113
1714719660.836,-1000.000,-45.898,-15.137,-146.484
1714719660.840,-1000.000,-46.387,-19.531,-155.273
1714719660.844,12.207,-40.527,-27.832,3.418
1714719660.848,-819.824,-31.250,-32.227,125.488
1714719660.852,314.941,-36.621,-35.156,14.648
1714719660.853,-1000.000,-49.316,-34.180,-162.598
1714719660.857,-972.168,-44.434,-32.715,-167.480
1714719660.861,186.523,-35.156,-37.109,1.953
1714719660.865,-816.406,-39.551,-31.738,117.676
1714719660.869,224.121,-52.734,-29.297,2.441
1714719660.873,-1000.000,-50.293,-31.738,-168.945
1714719660.877,-1000.000,-40.039,-18.555,-159.180
1714719660.880,18.555,-35.645,-16.113,-3.418
1714719660.884,-866.211,-35.156,-19.043,108.887
1714719660.888,607.910,-34.180,-20.508,45.898
1714719660.892,-690.430,-40.039,-27.832,-123.535
1714719660.896,-1000.000,-36.133,-33.203,-184.570
1714719660.898,-89.844,-24.902,-40.527,-29.785
1714719660.902,-930.176,-30.273,-36.621,92.773
1714719660.906,820.801,-33.691,-29.785,52.734
1714719660.910,-364.258,-40.039,-30.273,-96.680
1714719660.914,-1000.000,-49.316,-32.227,-191.406
1714719660.918,-215.332,-37.598,-26.367,-48.828
1714719660.922,-957.520,-27.344,-21.484,105.469
1714719660.925,887.695,-46.875,-28.320,80.566
1714719660.929,-291.016,-60.059,-34.668,-80.566
1714719660.933,-1000.000,-50.293,-29.785,-179.688
1714719660.937,-348.633,-34.180,-25.391,-93.262
1714719660.941,924.316,-25.879,-23.438,73.242
1714719660.943,-947.754,-24.414,-19.043,113.770
1714719660.947,6.836,-36.133,-23.438,-48.828
1714719660.951,-1000.000,-53.223,-26.855,-187.012
1714719660.955,-409.180,-34.668,-22.461,-83.984
1714719660.959,855.469,-18.555,-20.996,82.520
1714719660.963,-887.695,-21.484,-16.602,125.488
1714719660.967,328.613,-31.250,-21.484,13.672
1714719660.970,-1000.000,-43.457,-28.320,-157.715
1714719660.974,-904.785,-37.109,-20.996,-137.695
1714719660.978,347.656,-24.902,-19.531,49.316
1714719660.982,-814.453,-19.531,-21.973,143.066
1714719660.986,262.695,-23.438,-23.926,11.230
1714719660.988,-1000.000,-28.809,-28.320,-165.527
1714719660.992,-1000.000,-32.227,-33.691,-163.574
1714719660.996,100.586,-25.391,-35.645,-5.371
1714719661.000,-820.801,-20.020,-31.250,100.098
1714719661.004,252.930,-34.180,-37.598,-10.742
1714719661.008,-1000.000,-29.785,-40.527,-167.969
1714719661.012,-1000.000,-37.598,-38.086,-167.969
1714719661.015,-8.301,-42.969,-36.133,-13.184
1714719661.019,-823.730,-28.320,-39.062,116.699
1714719661.023,364.746,-39.062,-38.574,20.020
1714719661.027,-934.082,-46.387,-40.039,-163.574
1714719661.031,-1000.000,-43.457,-34.180,-179.688
1714719661.032,-120.605,-34.180,-27.832,-6.836
1714719661.036,-835.938,-24.902,-28.320,134.277
1714719661.040,364.746,-39.551,-32.227,21.484
1714719661.044,-929.688,-47.852,-31.738,-161.621
1714719661.048,-1000.000,-45.410,-20.020,-184.570
1714719661.052,-136.230,-28.320,-14.160,-3.418
1714719661.056,-823.730,-21.484,-28.320,124.023
1714719661.059,177.246,-33.691,-44.434,-12.207
1714719661.063,-1000.000,-26.855,-43.945,-176.270
1714719661.067,-1000.000,-26.367,-33.691,-187.500
1714719661.071,-106.445,-22.461,-29.297,-53.223
1714719661.075,-831.543,-14.160,-32.227,93.750
1714719661.078,405.762,-20.020,-38.574,38.086
1714719661.082,-874.023,-26.367,-46.875,-148.438
1714719661.086,-1000.000,-29.785,-47.363,-205.566
1714719661.090,-500.000,-24.414,-39.062,-74.219
1714719661.094,856.934,-15.625,-31.250,79.102
1714719661.098,936.523,-20.508,-37.109,85.938
1714719661.102,-372.559,-30.762,-43.457,-68.359
1714719661.105,-1000.000,-37.109,-41.504,-194.824
1714719661.109,-924.316,-42.969,-44.434,-139.648
1714719661.113,201.172,-30.762,-35.156,20.020
1714719661.117,-852.051,-23.926,-32.715,103.516
1714719661.121,-36.133,-36.621,-47.852,-57.129
1714719661.138,-1000.000,-43.945,-49.805,-206.543
1714719661.142,-1000.000,-41.016,-44.434,-154.785
1714719661.146,-16.113,-24.902,-37.109,1.953
1714719661.150,-826.172,-12.695,-38.086,100.586
1714719661.154,119.629,-26.367,-42.969,-38.086
1714719661.158,-1000.000,-34.668,-41.992,-192.383
1714719661.162,-924.316,-35.645,-42.969,-156.250
1714719661.165,264.648,-29.785,-42.969,29.785
1714719661.169,-825.684,-30.273,-37.109,112.305
1714719661.173,72.754,-58.594,-42.969,-41.992
1714719661.177,-1000.000,-60.059,-51.270,-178.223
1714719661.181,-872.559,-41.016,-41.016,-137.207
1714719661.183,274.414,-38.574,-38.086,-5.371
1714719661.187,-829.590,-39.062,-42.480,87.891
1714719661.191,379.395,-40.527,-40.527,12.695
1714719661.195,-920.898,-51.758,-37.598,-150.879
1714719661.199,-1000.000,-44.434,-35.645,-171.387
1714719661.203,60.059,-24.902,-38.086,-9.277
1714719661.207,-850.098,-33.203,-46.387,104.980
1714719661.210,532.227,-43.457,-42.969,32.715
1714719661.214,-745.117,-56.152,-43.945,-151.367
1714719661.218,-1000.000,-63.477,-41.504,-229.492
1714719661.222,-143.555,-39.551,-26.855,-64.453
1714719661.226,-958.984,-25.391,-27.344,101.074
1714719661.228,913.574,-37.109,-36.133,51.758
1714719661.232,-253.418,-49.316,-38.574,-128.906
1714719661.236,-1000.000,-40.527,-34.180,-208.984
1714719661.240,-105.469,-22.461,-33.691,-60.547
1714719661.244,-947.266,-20.020,-40.527,87.891
1714719661.248,926.758,-27.832,-43.457,72.754
1714719661.252,-182.129,-46.387,-44.434,-99.121
1714719661.255,-1000.000,-64.453,-40.527,-233.398
1714719661.259,-263.672,-53.223,-37.598,-100.586
1714719661.263,965.820,-31.250,-35.645,79.590
1714719661.267,-944.336,-38.574,-28.809,72.754
1714719661.271,60.059,-53.711,-24.902,-93.750
1714719661.274,-1000.000,-51.758,-33.203,-223.145
1714719661.278,-346.680,-43.457,-36.621,-127.441
1714719661.282,921.875,-37.109,-22.461,49.805
1714719661.286,-910.156,-31.250,-18.066,84.473
1714719661.290,202.637,-43.457,-28.320,-56.641
1714719661.294,-1000.000,-47.363,-31.738,-215.820
1714719661.298,-379.883,-27.344,-35.645,-123.047
1714719661.301,956.055,-25.391,-41.504,58.594
1714719661.305,-952.637,-38.086,-37.109,71.289
1714719661.309,28.320,-39.062,-31.738,-56.641
1714719661.313,-1000.000,-37.598,-32.715,-201.172
1714719661.317,-362.793,-23.438,-31.250,-126.465
1714719661.334,903.809,-16.113,-36.621,60.547
1714719661.338,-908.203,-23.438,-35.645,96.191
1714719661.342,372.559,-27.344,-29.785,-10.254
1714719661.346,-1000.000,-33.203,-28.320,-181.641
1714719661.350,-770.020,-37.598,-35.156,-190.430
1714719661.354,559.082,-20.020,-37.109,0.977
1714719661.358,-868.164,-23.926,-37.109,81.543
1714719661.361,508.789,-42.969,-36.133,-13.672
1714719661.365,-827.148,-31.738,-36.621,-164.062
1714719661.369,-970.215,-27.832,-43.945,-181.152
1714719661.373,313.477,-27.832,-45.898,-5.859
1714719661.377,-897.949,-31.250,-37.598,103.027
1714719661.363,727.051,-34.180,-36.133,31.738
1714719661.367,-530.273,-37.598,-44.434,-136.719
1714719661.371,-1000.000,-37.109,-41.992,-179.199
1714719661.375,85.938,-23.438,-34.668,-1.953
1714719661.379,-869.629,-27.344,-30.273,109.375
1714719661.383,637.207,-35.156,-26.855,46.875
1714719661.387,-607.910,-34.180,-25.391,-131.348
1714719661.390,-1000.000,-43.945,-32.227,-219.238
1714719661.394,-273.926,-36.133,-38.574,-76.660
1714719661.398,978.027,-26.855,-37.598,83.008
1714719661.402,978.516,-34.180,-31.250,77.637
1714719661.406,-129.883,-41.504,-26.855,-75.195
1714719661.409,-1000.000,-45.898,-27.832,-181.641
1714719661.413,-471.191,-39.062,-31.738,-82.031
1714719661.417,890.137,-32.227,-36.621,72.266
1714719661.421,934.082,-30.273,-30.273,80.566
1714719661.425,-289.551,-30.762,-29.297,-86.426
1714719661.429,-1000.000,-28.809,-31.250,-173.828
1714719661.433,-596.680,-38.574,-32.227,-84.961
1714719661.436,723.145,-33.691,-40.039,56.641
1714719661.440,-958.008,-35.156,-41.016,91.797
1714719661.444,-141.113,-48.828,-36.133,-64.941
1714719661.448,-1000.000,-43.457,-34.180,-195.312
1714719661.452,-482.910,-36.621,-28.320,-110.352
1714719661.453,845.215,-36.133,-28.809,49.316
1714719661.457,-989.746,-41.016,-30.273,85.449
1714719661.461,-157.715,-57.617,-30.762,-58.105
1714719661.465,-1000.000,-57.129,-33.203,-186.035
1714719661.469,-605.469,-40.039,-28.320,-109.863
1714719661.473,691.895,-25.391,-23.926,71.777
1714719661.477,-891.602,-30.273,-24.902,120.117
1714719661.480,-2.441,-41.016,-32.227,-40.039
1714719661.484,-1000.000,-39.062,-38.086,-196.777
1714719661.488,-744.629,-34.180,-36.621,-135.254
1714719661.492,485.840,-25.391,-28.320,53.711
1714719661.496,-826.172,-20.996,-24.902,143.066
1714719661.513,280.273,-33.691,-33.203,16.113
1714719661.517,-1000.000,-42.480,-39.062,-148.438
1714719661.521,-907.227,-29.297,-39.062,-133.789
1714719661.525,336.914,-26.367,-35.156,36.133
1714719661.529,-890.625,-36.133,-32.227,140.625
1714719661.533,708.984,-39.062,-34.180,66.895
1714719661.537,-583.008,-45.898,-33.691,-125.977
1714719661.540,-1000.000,-49.316,-29.297,-190.430
1714719661.544,202.637,-35.156,-30.273,-4.883
1714719661.548,-976.074,-30.762,-34.180,115.723
1714719661.552,-996.582,-39.062,-30.273,72.266
1714719661.556,30.273,-44.922,-27.344,-62.012
1714719661.558,-1000.000,-44.922,-28.809,-181.641
1714719661.562,-100.098,-26.855,-28.320,-44.434
1714719661.566,-928.223,-19.531,-27.832,132.324
1714719661.570,919.434,-35.645,-31.250,87.402
1714719661.574,-233.887,-42.969,-36.133,-95.215
1714719661.578,-1000.000,-38.086,-33.691,-185.059
1714719661.582,-0.977,-31.250,-35.645,-35.156
1714719661.585,-910.156,-26.855,-35.645,109.375
1714719661.589,841.797,-41.504,-36.133,64.453
1714719661.593,-350.586,-54.688,-39.551,-100.098
1714719661.597,-1000.000,-49.316,-34.180,-195.312
1714719661.601,-105.469,-41.504,-29.785,-70.312
1714719661.604,-983.398,-29.297,-24.902,109.375
1714719661.608,-993.164,-29.785,-20.508,126.465
1714719661.612,0.488,-42.969,-27.344,-56.641
1714719661.616,-1000.000,-45.410,-32.715,-208.496
1714719661.620,-434.570,-31.250,-30.762,-110.840
1714719661.624,890.625,-20.996,-21.973,77.148
1714719661.628,-960.449,-20.020,-16.113,114.258
1714719661.631,-39.062,-31.738,-25.879,-55.176
1714719661.635,-1000.000,-43.457,-40.527,-186.035
1714719661.639,-591.797,-33.203,-41.992,-108.887
1714719661.643,709.961,-17.578,-34.668,39.062
1714719661.647,-892.578,-18.555,-36.133,94.238
1714719661.649,26.367,-37.598,-41.016,-58.594
1714719661.653,-1000.000,-43.457,-38.574,-211.914
1714719661.657,-682.129,-40.527,-31.738,-141.602
1714719661.661,584.961,-30.762,-30.762,36.621
1714719661.665,-833.496,-29.297,-28.809,117.676
1714719661.669,154.297,-43.945,-32.715,5.859
1714719661.673,-977.539,-49.316,-41.504,-144.531
1714719661.676,-1000.000,-46.387,-41.992,-139.160
1714719661.680,-410.156,-34.180,-40.039,-19.043
1714719661.684,-973.145,-23.926,-35.645,94.727
1714719661.688,78.613,-32.715,-37.109,-3.906
1714719661.692,-1000.000,-40.527,-44.922,-201.172
1714719661.693,-915.039,-37.109,-42.969,-198.730
1714719661.697,-1000.000,-34.180,-43.457,-79.102
1714719661.701,-129.883,-25.879,-47.852,26.367
1714719661.705,750.488,-26.367,-36.133,38.574
1714719661.709,-582.031,-50.781,-30.762,-139.160
1714719661.713,-1000.000,-46.875,-30.273,-210.938
1714719661.717,-1000.000,-41.504,-31.250,-110.352
1714719661.720,-684.082,-55.664,-28.809,-21.484
1714719661.724,556.152,-41.504,-20.996,36.133
1714719661.728,-23.926,-45.898,-28.320,-98.633
1714719661.732,-1000.000,-49.805,-28.809,-218.750
1714719661.736,-668.945,-24.414,-27.832,-80.078
1714719661.739,840.332,-25.391,-30.762,85.938
1714719661.743,531.738,-44.434,-31.250,47.363
1714719661.747,-893.066,-51.270,-28.809,-135.254
1714719661.751,-1000.000,-42.969,-27.832,-183.105
1714719661.755,-725.586,-35.156,-37.109,-82.031
1714719661.759,624.023,-22.949,-31.250,65.918
1714719661.763,903.809,-36.133,-27.344,74.707
1714719661.766,-460.449,-61.035,-34.180,-115.234
1714719661.770,-1000.000,-53.223,-26.855,-208.496
1714719661.774,-656.250,-39.062,-25.879,-105.469
1714719661.778,666.016,-41.016,-29.785,41.504
1714719661.782,946.289,-42.969,-29.785,66.895
1714719661.784,-376.465,-59.570,-36.621,-101.074
1714719661.788,-1000.000,-57.617,-41.016,-221.191
1714719661.792,-725.586,-42.480,-43.945,-139.160
1714719661.796,469.727,-32.715,-42.480,26.855
1714719661.800,-831.543,-27.344,-35.156,100.586
1714719661.804,198.730,-40.039,-39.551,-9.277
1714719661.808,-1000.000,-55.176,-40.527,-182.129
1714719661.811,-805.664,-48.828,-28.809,-166.016
1714719661.815,477.051,-38.086,-30.762,9.766
1714719661.819,-849.609,-41.992,-41.504,77.148
1714719661.823,96.191,-47.363,-43.457,-44.434
1714719661.827,-1000.000,-47.852,-33.203,-205.566
1714719661.843,-699.707,-45.410,-31.738,-172.852
1714719661.847,571.289,-38.086,-32.715,22.949
1714719661.851,-855.469,-38.574,-33.203,102.051
1714719661.855,433.594,-45.410,-38.574,-4.395
1714719661.859,-927.246,-51.270,-38.574,-179.199
1714719661.863,-886.230,-50.293,-35.156,-202.637
1714719661.867,412.109,-49.316,-33.203,-30.273
1714719661.870,-880.371,-44.922,-33.203,62.500
1714719661.874,621.582,-40.527,-32.227,-13.672
1714719661.878,-680.176,-47.363,-40.527,-183.105
1714719661.882,-1000.000,-51.270,-46.875,-234.375
1714719661.886,164.551,-31.738,-43.457,-41.016
1714719661.889,-860.352,-21.973,-41.016,88.379
1714719661.893,611.328,-36.133,-45.898,-2.441
1714719661.897,-741.211,-45.410,-49.316,-164.062
1714719661.901,-1000.000,-39.062,-40.039,-210.938
1714719661.905,262.207,-28.809,-32.715,-55.664
1714719661.909,-975.098,-24.414,-34.180,77.148
1714719661.913,996.582,-29.785,-31.738,41.992
1714719661.916,10.742,-45.410,-33.203,-114.258
1714719661.920,-1000.000,-50.293,-36.621,-230.469
1714719661.924,-101.074,-36.133,-34.668,-96.680
1714719661.928,-977.051,-33.203,-26.855,74.219
1714719661.932,-966.309,-39.551,-21.973,94.727
1714719661.934,81.543,-52.734,-27.832,-64.941
1714719661.938,-1000.000,-54.199,-32.227,-247.070
1714719661.942,-265.625,-40.039,-24.902,-137.207
1714719661.946,960.449,-25.879,-21.484,33.203
1714719661.950,-936.035,-27.344,-26.367,27.832
1714719661.954,414.551,-32.715,-25.879,-58.594
1714719661.958,-1000.000,-48.828,-33.691,-195.801
1714719661.961,-652.832,-41.504,-36.621,-153.809
1714719661.965,777.344,-26.855,-32.227,21.973
1714719661.969,-950.195,-38.574,-40.039,57.617
