timestamps,TP9,AF7,AF8,TP10
1714655666.559,-20.020,-36.133,-26.855,-33.691
1714655666.561,-19.043,-37.598,-25.879,-27.344
1714655666.565,-23.926,-38.574,-27.344,-34.668
1714655666.569,-25.391,-34.180,-30.762,-41.016
1714655666.573,-19.043,-36.133,-35.645,-41.992
1714655666.577,-16.113,-39.551,-36.133,-36.621
1714655666.581,-21.484,-38.574,-35.156,-33.203
1714655666.585,-25.391,-45.410,-43.457,-38.086
1714655666.588,-23.926,-44.922,-43.945,-43.457
1714655666.592,-19.043,-39.062,-38.086,-43.457
1714655666.596,-22.949,-35.156,-33.691,-43.945
1714655666.600,-27.832,-37.109,-34.180,-43.945
1714655666.604,-26.367,-39.062,-35.156,-37.109
1714655666.606,-21.973,-33.203,-36.133,-34.668
1714655666.610,-13.184,-27.832,-37.109,-35.156
1714655666.614,-4.395,-29.785,-37.109,-29.297
1714655666.618,-4.395,-30.762,-38.574,-34.180
1714655666.622,-8.789,-35.156,-42.969,-46.387
1714655666.626,-9.277,-34.180,-42.480,-49.805
1714655666.630,-7.324,-30.273,-37.109,-46.387
1714655666.633,-1.465,-33.203,-39.062,-41.016
1714655666.637,-0.977,-32.715,-35.645,-39.062
1714655666.641,-9.766,-32.715,-35.156,-39.062
1714655666.645,-17.090,-38.574,-46.387,-50.781
1714655666.649,-10.742,-34.668,-44.434,-46.875
1714655666.666,-2.930,-33.203,-43.945,-40.527
1714655666.670,-3.418,-37.109,-41.992,-43.945
1714655666.674,1.953,-33.203,-37.598,-38.574
1714655666.678,0.977,-33.691,-38.574,-37.598
1714655666.682,-13.672,-45.898,-37.109,-39.062
1714655666.686,-13.184,-42.480,-37.109,-35.645
1714655666.690,-3.418,-35.156,-39.551,-40.039
1714655666.693,-6.348,-31.250,-37.109,-44.922
1714655666.697,-16.113,-34.180,-38.574,-48.340
1714655666.701,-9.277,-34.668,-41.016,-51.270
1714655666.705,3.418,-27.344,-38.086,-49.316
1714655666.709,-1.953,-25.879,-38.086,-45.898
1714655666.711,-11.230,-26.367,-37.598,-50.293
1714655666.715,-18.555,-30.273,-40.039,-47.363
1714655666.719,-19.531,-36.133,-39.551,-41.504
1714655666.723,-7.812,-34.668,-34.668,-35.156
1714655666.727,-4.395,-36.621,-36.133,-35.645
1714655666.731,-11.230,-31.250,-36.621,-32.715
1714655666.735,-7.812,-28.809,-29.785,-26.367
1714655666.738,-11.230,-36.621,-33.203,-36.621
1714655666.742,-15.625,-43.457,-33.691,-35.156
1714655666.746,-7.324,-40.039,-28.809,-25.879
1714655666.750,-11.230,-33.203,-29.297,-25.391
1714655666.754,-19.043,-40.527,-34.180,-30.273
1714655666.756,-12.695,-42.480,-41.504,-32.227
1714655666.760,-2.441,-37.598,-40.039,-29.785
1714655666.764,-8.301,-42.969,-30.273,-32.227
1714655666.768,-31.250,-44.922,-28.320,-44.434
1714655666.772,-36.621,-46.875,-31.738,-53.711
1714655666.776,-33.691,-40.039,-34.180,-48.340
1714655666.780,-37.598,-38.086,-35.156,-43.945
1714655666.783,-38.574,-44.922,-34.180,-39.551
1714655666.787,-38.086,-42.969,-30.273,-33.203
1714655666.791,-43.945,-52.734,-34.668,-39.062
1714655666.795,-50.781,-58.594,-36.133,-44.922
1714655666.799,-46.875,-54.199,-30.273,-39.551
1714655666.801,-34.180,-49.805,-29.785,-35.645
1714655666.805,-35.156,-44.434,-32.715,-32.227
1714655666.809,-31.250,-45.898,-33.691,-27.832
1714655666.813,-24.414,-45.898,-35.156,-26.855
1714655666.817,-26.367,-44.434,-32.227,-24.414
1714655666.821,-24.902,-40.527,-30.762,-20.996
1714655666.825,-31.738,-38.086,-31.738,-27.832
1714655666.828,-41.992,-39.062,-29.785,-29.297
1714655666.832,-46.875,-43.457,-32.227,-29.785
1714655666.836,-38.574,-42.480,-29.297,-28.320
1714655666.840,-29.785,-36.621,-27.344,-18.066
1714655666.844,-28.809,-37.598,-28.809,-21.484
1714655666.846,-25.391,-39.551,-31.738,-27.344
1714655666.850,-26.367,-37.109,-34.668,-31.250
1714655666.854,-32.715,-36.133,-38.086,-37.109
1714655666.858,-34.180,-38.574,-38.086,-32.715
1714655666.862,-30.273,-38.086,-35.156,-32.715
1714655666.866,-29.297,-31.738,-31.250,-32.715
1714655666.870,-34.668,-39.062,-35.156,-31.250
1714655666.873,-34.180,-45.410,-41.504,-35.156
1714655666.877,-25.879,-37.598,-37.598,-38.086
1714655666.881,-17.090,-33.691,-26.367,-39.062
1714655666.885,-19.531,-32.715,-24.902,-33.203
1714655666.889,-21.973,-33.691,-32.227,-32.227
1714655666.890,-26.367,-33.691,-35.645,-34.668
1714655666.894,-20.020,-28.809,-33.691,-33.691
1714655666.898,-17.578,-27.344,-30.273,-30.762
1714655666.902,-24.414,-30.273,-27.344,-29.297
1714655666.906,-26.855,-36.621,-29.785,-39.551
1714655666.910,-19.531,-36.133,-33.691,-47.852
1714655666.914,-22.949,-36.133,-35.645,-45.898
1714655666.917,-35.156,-42.969,-38.574,-45.898
1714655666.921,-31.250,-40.039,-36.621,-42.480
1714655666.925,-23.926,-34.668,-32.715,-36.621
1714655666.929,-29.297,-34.180,-36.133,-46.387
1714655666.933,-39.062,-38.574,-40.527,-55.176
1714655666.935,-39.551,-41.992,-43.457,-54.199
1714655666.939,-32.715,-40.039,-41.504,-51.270
1714655666.943,-33.203,-36.621,-42.969,-46.875
1714655666.947,-28.320,-41.016,-41.016,-37.109
1714655666.951,-27.344,-49.316,-37.109,-32.227
1714655666.955,-24.902,-42.480,-35.156,-37.598
1714655666.959,-22.949,-33.203,-33.691,-38.086
1714655666.962,-28.320,-36.133,-33.691,-38.086
1714655666.966,-35.156,-45.410,-35.156,-38.086
1714655666.970,-41.992,-43.945,-37.109,-38.086
1714655666.974,-41.504,-37.109,-38.086,-44.922
1714655666.978,-38.086,-34.180,-36.621,-43.945
1714655666.980,-37.109,-32.715,-32.227,-42.969
1714655666.984,-32.227,-27.344,-33.691,-44.434
1714655666.988,-31.738,-25.879,-33.203,-39.062
1714655666.992,-28.809,-30.273,-24.902,-34.180
1714655666.996,-28.809,-30.273,-24.902,-30.273
1714655667.000,-30.273,-23.926,-28.809,-28.320
1714655667.004,-32.227,-31.738,-30.762,-35.156
1714655667.007,-36.621,-42.969,-33.203,-42.480
1714655667.011,-27.344,-38.574,-36.133,-40.039
1714655667.015,-29.297,-34.668,-38.574,-41.504
1714655667.019,-25.879,-30.762,-34.668,-42.480
1714655667.023,-31.738,-35.156,-36.133,-39.062
1714655667.041,-41.992,-37.109,-40.527,-36.133
1714655667.045,-37.598,-30.273,-37.598,-30.762
1714655667.049,-38.086,-31.250,-35.645,-34.180
1714655667.053,-31.250,-33.691,-33.203,-37.109
1714655667.057,-27.344,-39.551,-33.691,-40.039
1714655667.061,-35.156,-36.133,-37.109,-47.852
1714655667.065,-36.621,-31.250,-34.668,-48.828
1714655667.068,-35.645,-36.133,-32.227,-43.457
1714655667.072,-33.203,-37.109,-33.691,-40.527
1714655667.076,-36.621,-31.738,-35.156,-40.527
1714655667.080,-42.969,-25.879,-36.621,-39.551
1714655667.084,-35.156,-29.297,-37.109,-37.598
1714655667.085,-32.715,-33.691,-36.133,-41.504
1714655667.089,-31.738,-29.785,-33.691,-35.156
1714655667.093,-30.273,-37.109,-32.227,-30.762
1714655667.097,-31.250,-46.387,-36.621,-34.668
1714655667.101,-27.344,-42.480,-41.504,-34.180
1714655667.105,-30.273,-30.762,-35.156,-35.156
1714655667.109,-35.156,-32.227,-33.203,-34.668
1714655667.112,-33.691,-39.551,-36.133,-33.203
1714655667.116,-37.109,-42.969,-38.574,-35.156
1714655667.120,-32.715,-38.574,-36.133,-32.715
1714655667.124,-36.133,-39.062,-33.203,-34.668
1714655667.128,-42.969,-38.574,-39.551,-42.480
1714655667.130,-39.551,-30.762,-39.551,-40.039
1714655667.134,-38.086,-34.668,-35.156,-35.156
1714655667.138,-36.133,-36.621,-36.133,-38.574
1714655667.142,-39.062,-31.738,-41.016,-35.156
1714655667.146,-41.016,-30.762,-43.945,-30.273
1714655667.150,-44.922,-34.668,-42.480,-30.273
1714655667.154,-51.758,-45.410,-38.086,-29.297
1714655667.157,-42.480,-42.969,-34.180,-27.344
1714655667.161,-37.598,-38.574,-31.738,-29.297
1714655667.165,-46.875,-39.062,-30.273,-33.203
1714655667.169,-48.340,-32.227,-32.715,-32.715
1714655667.173,-48.828,-33.203,-38.086,-36.133
1714655667.176,-50.293,-39.551,-41.016,-41.992
1714655667.180,-42.969,-37.598,-40.527,-41.016
1714655667.184,-44.434,-39.062,-42.480,-41.504
1714655667.188,-43.457,-40.039,-37.109,-40.527
1714655667.192,-33.691,-41.504,-34.180,-37.109
1714655667.196,-33.203,-42.969,-37.109,-36.133
1714655667.200,-36.133,-41.016,-36.133,-36.621
1714655667.203,-34.180,-36.133,-35.645,-35.645
1714655667.207,-32.715,-32.715,-35.645,-38.086
1714655667.211,-36.621,-32.227,-37.598,-39.062
1714655667.215,-29.785,-29.785,-41.016,-42.480
1714655667.219,-30.273,-33.203,-45.898,-44.434
1714655667.221,-27.832,-33.691,-49.805,-39.062
1714655667.225,-22.949,-28.809,-41.992,-34.180
1714655667.229,-28.809,-26.855,-37.598,-34.180
1714655667.233,-31.250,-30.762,-41.016,-45.410
1714655667.237,-30.762,-33.691,-40.527,-44.922
1714655667.241,-28.320,-22.949,-32.715,-36.621
1714655667.245,-32.715,-23.438,-30.762,-37.109
1714655667.248,-34.180,-34.668,-33.691,-39.062
1714655667.252,-27.344,-30.273,-35.645,-37.598
1714655667.256,-32.227,-22.949,-34.180,-33.691
1714655667.260,-31.738,-24.414,-30.762,-32.227
1714655667.264,-30.273,-27.344,-32.227,-31.738
1714655667.266,-33.691,-27.832,-34.180,-30.762
1714655667.270,-30.273,-35.156,-34.180,-30.273
1714655667.274,-28.809,-42.969,-33.203,-28.320
1714655667.278,-27.832,-41.016,-28.320,-32.715
1714655667.282,-24.414,-38.086,-25.391,-34.668
1714655667.286,-28.809,-35.156,-30.273,-36.621
1714655667.290,-38.574,-38.086,-31.250,-35.645
1714655667.293,-38.086,-41.504,-31.738,-39.551
1714655667.297,-33.691,-35.645,-33.203,-41.992
1714655667.301,-27.832,-32.715,-28.809,-39.062
1714655667.305,-30.273,-31.738,-24.902,-37.598
1714655667.309,-36.621,-36.133,-25.879,-34.668
1714655667.311,-29.785,-40.039,-22.949,-36.133
1714655667.315,-23.438,-36.133,-23.438,-34.180
1714655667.319,-22.461,-34.668,-30.273,-33.203
1714655667.323,-27.344,-36.133,-29.785,-39.551
1714655667.327,-42.480,-42.969,-31.738,-43.457
1714655667.331,-38.086,-38.574,-34.180,-38.086
1714655667.335,-28.809,-38.574,-40.527,-39.551
1714655667.338,-32.715,-41.016,-45.410,-44.434
1714655667.342,-32.227,-39.062,-39.062,-38.086
1714655667.346,-28.809,-40.527,-34.180,-27.832
1714655667.350,-30.273,-41.504,-33.203,-25.391
1714655667.354,-23.438,-44.434,-32.227,-29.785
1714655667.356,-17.578,-43.945,-29.785,-28.809
1714655667.360,-16.602,-36.133,-26.855,-28.809
1714655667.364,-19.043,-39.062,-28.809,-33.203
1714655667.368,-28.809,-44.922,-37.109,-33.691
1714655667.372,-31.250,-42.969,-41.016,-39.062
1714655667.376,-32.715,-34.180,-41.016,-39.062
1714655667.380,-30.273,-29.785,-46.387,-36.133
1714655667.383,-29.785,-34.668,-44.922,-34.180
1714655667.387,-31.250,-40.527,-38.086,-35.156
1714655667.391,-26.367,-43.945,-40.527,-40.527
1714655667.395,-31.738,-45.410,-43.457,-40.039
1714655667.399,-43.945,-47.363,-39.551,-41.504
1714655667.415,-41.992,-44.434,-34.180,-40.527
1714655667.419,-31.738,-41.016,-35.156,-40.527
1714655667.423,-28.320,-38.574,-37.109,-40.039
1714655667.427,-26.855,-35.645,-38.086,-41.992
1714655667.431,-36.133,-33.203,-42.480,-48.828
1714655667.435,-43.945,-31.738,-41.992,-52.246
1714655667.439,-44.434,-39.062,-41.504,-55.664
1714655667.442,-42.969,-40.039,-39.062,-50.781
1714655667.446,-32.715,-35.645,-37.109,-40.039
1714655667.450,-41.992,-41.992,-34.180,-29.785
1714655667.454,-43.945,-38.574,-28.320,-26.367
1714655667.458,-34.668,-39.062,-27.832,-30.762
1714655667.460,-25.879,-39.551,-29.785,-30.273
1714655667.464,-24.414,-33.691,-31.250,-38.574
1714655667.468,-31.738,-32.715,-36.621,-38.086
1714655667.472,-34.668,-33.691,-41.016,-35.156
1714655667.476,-39.062,-35.156,-41.992,-46.875
1714655667.480,-44.434,-30.273,-40.039,-52.246
1714655667.484,-31.738,-27.832,-37.598,-40.039
1714655667.487,-28.809,-31.738,-33.203,-32.715
1714655667.491,-41.504,-40.527,-34.180,-34.668
1714655667.495,-41.504,-45.898,-36.621,-31.738
1714655667.499,-37.598,-40.527,-36.133,-31.738
1714655667.503,-32.715,-31.250,-33.203,-32.715
1714655667.506,-20.020,-29.297,-32.227,-34.668
1714655667.510,-23.926,-23.438,-35.156,-37.598
1714655667.514,-35.645,-23.926,-39.551,-39.062
1714655667.518,-30.762,-22.461,-42.969,-39.062
1714655667.522,-26.367,-19.531,-43.945,-29.297
1714655667.526,-17.090,-20.508,-38.086,-24.414
1714655667.530,-23.438,-31.250,-38.086,-26.367
1714655667.533,-36.133,-46.387,-40.039,-30.273
1714655667.537,-35.645,-48.340,-38.086,-40.039
1714655667.541,-35.645,-45.898,-36.621,-42.969
1714655667.545,-31.250,-41.504,-33.203,-32.715
1714655667.549,-27.344,-37.109,-31.250,-28.320
1714655667.550,-29.297,-35.156,-30.273,-31.738
1714655667.554,-28.809,-34.180,-30.762,-29.297
1714655667.558,-29.297,-39.551,-35.645,-29.785
1714655667.562,-27.832,-36.133,-35.645,-30.762
1714655667.566,-27.832,-31.738,-34.180,-32.715
1714655667.570,-34.180,-35.156,-35.645,-33.203
1714655667.574,-30.762,-37.109,-34.668,-33.203
1714655667.577,-31.738,-41.992,-35.156,-35.156
1714655667.581,-34.180,-47.852,-37.109,-33.203
1714655667.585,-25.391,-41.504,-39.062,-35.156
1714655667.589,-27.344,-32.715,-37.598,-30.273
1714655667.593,-29.785,-32.227,-39.551,-27.344
1714655667.596,-27.832,-33.691,-42.480,-29.297
1714655667.600,-29.297,-29.785,-34.668,-31.250
1714655667.604,-28.320,-30.273,-29.785,-30.762
1714655667.608,-36.133,-38.574,-31.738,-27.344
1714655667.612,-39.551,-42.480,-33.203,-32.227
1714655667.616,-33.691,-38.574,-33.691,-38.574
1714655667.620,-28.320,-37.109,-30.762,-31.250
1714655667.623,-25.879,-39.551,-30.273,-31.738
1714655667.627,-39.551,-41.016,-36.133,-42.969
1714655667.631,-38.574,-38.086,-36.621,-45.898
1714655667.635,-26.855,-34.668,-33.203,-40.527
1714655667.639,-20.508,-31.250,-30.273,-33.203
1714655667.641,-16.113,-26.367,-29.785,-33.203
1714655667.645,-19.531,-26.367,-34.180,-41.016
1714655667.649,-21.973,-25.879,-33.203,-37.598
1714655667.653,-18.555,-25.879,-29.785,-31.738
1714655667.657,-29.297,-32.227,-28.320,-34.180
1714655667.661,-37.598,-30.762,-32.227,-39.062
1714655667.665,-31.738,-30.762,-32.715,-40.527
1714655667.668,-31.738,-40.527,-29.297,-37.109
1714655667.672,-32.227,-41.992,-32.715,-36.621
1714655667.676,-24.414,-35.156,-32.227,-36.133
1714655667.680,-23.438,-27.832,-30.762,-33.203
1714655667.684,-33.203,-31.250,-34.180,-34.180
1714655667.686,-35.645,-36.621,-35.645,-39.551
1714655667.690,-30.273,-34.668,-34.180,-39.062
1714655667.694,-26.855,-33.203,-34.668,-37.109
1714655667.698,-33.691,-36.133,-37.598,-37.109
1714655667.702,-41.504,-38.086,-38.574,-35.156
1714655667.706,-46.387,-38.574,-41.504,-37.598
1714655667.710,-50.293,-44.434,-37.598,-40.039
1714655667.713,-44.434,-45.898,-32.715,-37.598
1714655667.717,-39.062,-41.992,-32.715,-36.621
1714655667.721,-38.574,-35.645,-29.785,-41.992
1714655667.725,-36.133,-36.621,-32.227,-46.875
1714655667.729,-36.133,-41.504,-35.156,-46.875
1714655667.731,-38.086,-41.504,-35.645,-41.992
1714655667.735,-32.227,-37.598,-36.621,-39.062
1714655667.739,-28.320,-35.156,-31.738,-32.715
1714655667.743,-33.203,-39.062,-30.273,-32.715
1714655667.747,-41.016,-41.504,-34.668,-37.598
1714655667.751,-39.062,-34.668,-31.738,-37.109
1714655667.755,-32.227,-31.738,-28.320,-34.180
1714655667.758,-36.621,-32.715,-28.320,-33.203
1714655667.762,-38.574,-33.203,-30.273,-35.156
1714655667.766,-34.180,-36.133,-34.180,-43.457
1714655667.770,-39.551,-37.598,-37.598,-42.969
1714655667.774,-43.945,-36.621,-40.039,-42.480
1714655667.791,-41.504,-36.133,-34.668,-41.504
1714655667.795,-41.016,-34.668,-31.250,-34.668
1714655667.799,-40.527,-40.527,-32.715,-36.621
1714655667.803,-37.109,-41.504,-32.715,-40.527
1714655667.807,-32.227,-36.621,-31.250,-44.434
1714655667.811,-34.668,-32.715,-33.203,-46.875
1714655667.815,-32.715,-33.203,-38.574,-42.969
1714655667.818,-30.762,-37.109,-41.504,-39.551
1714655667.822,-30.273,-40.039,-43.457,-37.109
1714655667.826,-30.273,-34.668,-38.086,-30.273
1714655667.830,-24.414,-29.785,-29.785,-20.508
1714655667.834,-23.438,-30.273,-26.367,-19.531
1714655667.836,-37.109,-32.715,-24.902,-24.902
1714655667.840,-38.086,-27.344,-21.973,-30.762
1714655667.844,-31.738,-29.785,-23.438,-27.832
1714655667.848,-35.645,-33.691,-24.902,-25.879
1714655667.852,-35.156,-29.297,-29.297,-30.273
1714655667.856,-32.227,-31.250,-33.691,-35.645
1714655667.860,-35.645,-36.133,-36.133,-35.156
1714655667.863,-36.133,-34.180,-34.180,-36.133
1714655667.867,-36.133,-32.227,-37.109,-41.504
1714655667.871,-33.691,-29.297,-37.598,-38.574
1714655667.875,-39.551,-33.691,-34.180,-35.645
1714655667.879,-38.574,-34.668,-32.227,-37.598
1714655667.880,-29.297,-32.715,-28.809,-37.598
1714655667.884,-33.691,-32.227,-31.250,-41.504
1714655667.888,-34.180,-32.715,-37.109,-40.039
1714655667.892,-26.367,-34.668,-46.387,-30.273
1714655667.896,-25.879,-41.016,-44.922,-26.367
